小说名,r,v,nh,n,u,nt,p,e,nd,m,d,i,wp,a,句子数,停顿数,句子破碎度,Success,小说名,PU，,DEG的,PU。,DEC的,AS了,PU“,VC是,PU”,CD一,PN我,AD不,PN你,AD就,PU！,M个,PU？,PN他,AD也,P在,SP了,VE有,DT这,NN人,AS着,AD都,PN自己,PU：,AD还,PU…,VV看,VV会,VV说,BA把,SP的,DT这个,VV能,DT那,VV要,PU,,SP啊,CD两,VV知道,PN这,DEV的,VV说道,NR吴明,VV想,PN我们,SP吧,LC后,VE没有,DT什么,PN她,VV去,AD已经,LC上,AD又,AD却,VV到,AD没,DEV地,AD不过,AD很,LC里,NT现在,AD而,VV来,PU",NR阿德斯,AD但,VV让,PN你们,VV起来,CC和,PU.,AD那,NN时候,P对,NN世界,LC中,SP吗,NR陈浩明,VV可以,P从,AD就是,SP呢,PN他们,AD可是,AD怎么,NN东西,NN爱丽丝,AD才,JJ大,AD再,AD一下,NN路羽,NN少女,PN什么,P因为,AD一,AD还是,CD三,JJ小,M种,PN那,AD有些,AD凡,VV出来,CS虽然,SB被,P向,AS过,AD没有,VA好,LB被,DT那个,AD所以,AD只是,NR奥斯卡,SP的话,PN这里,NN高尘,AD更,AD最,P给,M年,AD只,CD几,NN大人,NN刀,AD那么,NR秦明,NN手,VV做,NR陈志林,NN路,AD这么,AD太,M声,VE没,NN时间,NN眼睛,PN谁,AD然后,CS如果,M岁,M位,VV可,PU=,VV给,AD而且,PU:,PU、,NN事,VV笑,M次,NN身体,AD便,VV看到,M把,NN事情,DER得,AD刚刚,VV过来,NN声音,VV见,NN女孩,VA一样,NN弟弟,VV叫,VV走,AD正,LC时,AD但是,NN人类,VV想到,NN脸,P和,AD真的,VV说完,NR亨特,NR李孝鸿,NN神,AD直接,P用,VV应该,NN身上,CC还有,VV发现,DT那些,AD当然,NN师父,NN哥哥,NN家,VV听到,DT有些,VV吃,P比,NN外来者,class,
黑法师重生,1.75115207373271,6.60829493087557,0.419354838709677,7.32718894009216,3.32488479262672,0.331797235023041,6.06451612903225,0.00460829493087557,0.633640552995391,1.22119815668202,3.40322580645161,0.239631336405529,5.2258064516129,1.31336405529953,434.0,1891.0,4.357142857142857,succ,黑法师重生,0.10237,0.03105,0.023053,0.01837,0.022621,0.008573,0.012607,0.008285,0.017362,0.004178,0.006123,0.005835,0.008213,0.005043,0.007997,0.003458,0.011743,0.005331,0.007492,0.004034,0.004827,0.004971,0.003602,0.004322,0.004178,0.001585,0.002017,0.002882,0.001009,0.00281,0.004106,0.001369,0.000792,0.000937,0.001873,0.003314,0.001081,0.001873,0.0,0.000144,0.001945,7.2e-05,0.002377,0.002017,0.000504,0.0,0.001369,0.000576,0.001657,0.001585,0.000288,0.001081,0.000432,0.001081,0.000144,0.002089,0.001441,0.00317,0.002593,0.001297,0.003314,0.001009,0.001873,0.001873,0.001585,0.001009,0.00072,0.0,0.0,0.002521,0.001585,0.000432,0.000144,0.001585,0.000144,0.000576,0.001153,0.00072,7.2e-05,0.004034,0.000144,0.0,0.00036,0.001153,0.000648,0.000504,0.000792,0.00036,0.000864,0.000432,0.0,0.001297,0.001009,0.000937,0.000432,0.000216,0.00036,0.000576,0.000648,0.000792,0.000504,0.001009,0.001297,0.002089,0.000432,0.000864,0.0,0.00036,7.2e-05,0.000937,7.2e-05,0.000576,0.000864,0.00036,0.000648,0.001081,0.00036,0.000792,0.0,0.000648,0.000864,0.0,0.000792,0.001009,0.000144,0.000576,0.002089,0.001513,0.0,0.0,0.000576,0.0,0.00036,0.000792,0.0,0.000216,0.000937,0.000576,0.000792,0.000288,0.00072,0.000216,0.000216,0.000504,0.002089,0.00036,0.000216,0.00036,0.0,0.00072,0.000937,0.0,0.000288,0.000792,0.000288,0.001225,0.000144,0.000288,0.000576,0.0,0.000216,0.000432,0.000144,0.000144,0.001225,7.2e-05,7.2e-05,0.00072,0.0,7.2e-05,0.000288,0.00072,0.000937,0.001297,0.000288,0.000792,0.0,0.000792,7.2e-05,0.000216,0.0,0.0,0.000792,0.000144,0.00036,0.00036,0.000144,7.2e-05,0.00072,0.000432,0.000144,0.00036,7.2e-05,0.000216,0.000144,7.2e-05,0.000432,0.000288,0.0,0.000216,succ,
灰暗之年,2.71571906354515,9.90635451505016,0.809364548494983,10.1103678929765,3.70568561872909,0.277591973244147,6.93979933110367,0.0234113712374581,1.16053511705685,1.7391304347826,4.53177257525083,0.240802675585284,5.40802675585284,1.62541806020066,299.0,1390.0,4.648829431438127,succ,灰暗之年,0.08194,0.026839,0.020401,0.025334,0.014298,0.008027,0.01112,0.007107,0.017809,0.004348,0.006605,0.002007,0.006438,0.00092,0.010201,0.002843,0.017475,0.004515,0.008946,0.002174,0.006438,0.006271,0.006438,0.003344,0.004264,0.001589,0.003177,0.003344,0.000334,0.002843,0.003428,0.00092,0.000836,0.000753,0.00209,0.003094,0.000836,0.001756,0.0,0.0,0.002341,8.4e-05,0.002425,0.000585,0.00092,0.0,0.001421,0.001338,0.000251,0.0051,0.000502,0.002007,0.001672,0.000753,0.000502,0.002341,0.000669,0.002676,0.001923,0.00092,0.00301,0.001839,0.001087,0.001003,0.001756,0.000585,0.00092,0.0,0.0,0.0,0.001672,0.000585,0.000251,0.005351,0.001087,0.001003,0.000418,0.001171,0.00209,0.003679,0.000167,0.0,0.001254,0.001923,0.000669,0.000251,0.002341,0.000251,8.4e-05,0.001839,0.000418,0.001505,0.000753,0.000167,0.001338,0.0,8.4e-05,0.000585,0.001003,0.001338,0.000502,0.001923,0.000836,0.002592,0.00092,0.000502,0.0,0.000585,0.000585,0.001839,0.002174,0.000669,0.00092,0.000418,0.001505,0.000836,0.000167,0.000334,0.0,0.000251,0.00092,0.0,0.00092,0.000585,0.000167,0.00092,0.001087,0.001171,8.4e-05,0.0,0.000251,0.0,0.00092,0.000585,0.0,0.0,0.000502,0.000669,0.000585,0.000502,0.000753,0.000251,0.000167,0.000334,0.000251,8.4e-05,0.00092,0.001421,0.0,0.000251,8.4e-05,0.0,0.000418,0.000251,0.000669,0.000836,0.000167,0.003344,0.001505,0.000585,0.000251,0.000418,8.4e-05,0.000251,0.000251,0.0,8.4e-05,0.000418,0.0,0.000167,0.000669,0.000167,0.001589,0.001589,0.000418,0.000334,8.4e-05,0.000418,8.4e-05,0.00092,0.0,0.0,0.0,0.000753,0.000502,0.000251,0.000167,0.000502,0.000418,0.000502,0.000418,0.0,0.0,0.0,0.000753,8.4e-05,0.000251,0.000418,0.0,0.000251,succ,
灰尘骑士日记,2.62862010221465,5.68994889267461,0.308347529812606,4.59454855195911,3.30664395229982,0.228279386712095,5.0289608177172,0.0306643952299829,0.468483816013628,0.69335604770017,2.41567291311754,0.156729131175468,4.1465076660988,1.24190800681431,1174.0,3714.0,3.163543441226576,unsucc,灰尘骑士日记,0.083384,0.036227,0.028874,0.029751,0.017945,0.013965,0.01383,0.013223,0.017473,0.038724,0.009107,0.007758,0.005262,0.004857,0.008163,0.005127,0.010996,0.003373,0.00985,0.004385,0.004115,0.003441,0.002766,0.006544,0.002294,0.003845,0.00027,0.002564,0.006476,0.002091,0.003778,0.002564,0.001754,0.001282,0.001619,0.001214,0.001147,0.002159,0.000405,0.001282,0.001687,6.7e-05,0.004183,0.008703,0.002564,0.0,0.001889,0.000944,0.00081,0.00054,0.000337,0.001687,0.00081,0.001552,6.7e-05,0.002226,0.002564,0.000675,0.001821,0.00081,0.000202,0.000337,0.003036,0.002901,0.002833,0.000472,0.001147,0.0,0.000135,0.00027,0.002294,0.00054,0.000202,0.001012,0.000675,0.000472,0.001349,0.001349,0.000607,0.001754,0.001754,0.0,0.000202,0.002091,0.000877,0.000202,0.000742,6.7e-05,0.001147,6.7e-05,0.0,0.001147,0.002226,0.000675,0.000472,0.000135,0.0,0.001619,0.00054,0.000472,0.00027,0.000472,0.000944,0.000877,0.001012,0.000742,0.0,0.00054,0.00054,0.001754,0.001282,0.001012,0.00081,0.001282,0.001147,0.000675,6.7e-05,0.000405,0.0,0.000472,0.000944,0.0,0.000742,0.001282,0.000877,0.000135,0.001282,0.001282,0.000337,0.0,0.000472,0.000877,0.001484,0.001484,0.0,0.000135,0.000742,0.000675,0.00081,0.000337,0.000742,0.000405,0.000607,0.001147,0.00081,6.7e-05,0.000202,0.000202,0.0,0.000607,0.000202,0.0,0.000877,0.000742,0.000405,0.000337,0.000944,0.0,0.000675,0.000337,0.000742,0.000337,0.000135,0.000472,0.00027,0.001012,0.0,0.001079,0.0,0.000675,0.00054,0.000202,0.000405,0.00027,0.000405,0.000337,0.001012,0.000337,0.00027,0.00027,0.0,0.0,0.002429,0.000202,0.000337,0.000607,0.000675,0.000405,6.7e-05,0.000607,0.000202,0.0,0.0,0.000135,0.000405,0.000337,0.001079,0.000607,0.0,0.000405,unsucc,
混在异界的神仙,1.71020408163265,5.83877551020408,0.118367346938775,5.4204081632653,2.48163265306122,0.224489795918367,5.05918367346938,0.00612244897959183,0.555102040816326,1.17755102040816,3.48571428571428,0.236734693877551,4.25510204081632,1.13469387755102,490.0,1685.0,3.438775510204082,succ,混在异界的神仙,0.084242,0.023077,0.026438,0.022181,0.017401,0.006199,0.016281,0.006199,0.019268,0.000373,0.009559,0.002614,0.010306,0.007543,0.011501,0.002913,0.018969,0.006497,0.007618,0.004182,0.005302,0.006871,0.00351,0.003137,0.004556,0.002315,0.000971,0.003734,0.001942,0.001568,0.004332,0.001568,0.002166,0.002987,0.005153,0.00224,0.002016,0.001344,0.0,0.000224,0.002539,0.000299,0.002465,0.001718,0.001568,0.0,0.001344,0.000373,0.000448,0.001568,0.000448,0.000597,7.5e-05,0.000747,0.000597,0.001195,0.00224,0.000971,0.001643,0.001046,7.5e-05,0.002539,0.001942,0.001942,0.002016,0.000971,0.000896,0.0,0.0,0.001195,0.000971,7.5e-05,0.000373,0.000896,0.0,0.000747,7.5e-05,0.000896,7.5e-05,0.002465,0.000523,0.0,0.001568,0.00127,0.000747,0.000597,0.000373,0.000224,0.000299,0.001942,0.0,0.001867,0.001718,0.001568,0.001718,0.000224,0.0,0.000747,0.000822,0.001718,0.001195,0.00351,0.000672,0.003361,0.000896,0.000448,0.0,0.000523,0.00112,0.00127,0.000448,0.000747,0.000523,0.000523,0.001195,0.002016,0.002166,0.000822,0.0,0.000822,0.000373,0.0,0.000672,0.000747,0.000896,0.000523,0.002689,0.001344,0.0,0.0,0.000448,0.0,0.000224,0.000224,0.0,0.000224,0.000448,0.001494,0.000299,0.000448,0.001344,0.000224,0.0,0.001195,0.001195,0.000149,7.5e-05,0.001568,0.0,0.000597,0.000971,0.009335,0.003585,0.000448,7.5e-05,0.002913,0.000299,0.000896,0.00112,0.000299,0.000448,7.5e-05,7.5e-05,0.000149,0.000672,0.000523,0.0,0.000896,0.0,0.000597,0.000224,0.000373,0.00127,0.001195,0.000822,0.000149,7.5e-05,7.5e-05,0.000299,7.5e-05,0.0,0.0,0.000896,0.000373,0.001195,0.000523,0.000299,0.0,0.001046,0.000299,0.000971,0.0,0.0,7.5e-05,7.5e-05,0.000299,0.000448,0.000523,0.0,0.000523,succ,
机械龙战士,1.8322033898305,5.54067796610169,0.911864406779661,5.72711864406779,2.31864406779661,0.133898305084745,5.15423728813559,0.00169491525423728,0.389830508474576,0.877966101694915,2.49152542372881,0.250847457627118,4.40508474576271,0.835593220338983,1180.0,4132.0,3.5016949152542374,unsucc,机械龙战士,0.082324,0.028311,0.030855,0.01874,0.01111,0.017603,0.008902,0.017268,0.013051,0.01091,0.010173,0.012181,0.010106,0.002075,0.004819,0.006559,0.009571,0.003681,0.003547,0.00348,0.003681,0.003547,0.005622,0.001874,0.004551,0.001941,0.01613,0.002878,0.000134,0.001138,0.003146,0.013788,0.001606,0.001406,0.001941,0.002811,0.001472,0.002677,0.000268,0.000201,0.001606,0.000535,0.001673,0.009504,6.7e-05,0.0,0.001406,0.004284,0.000669,0.001004,0.000669,0.001874,0.000669,0.00174,0.000469,0.000736,0.002878,0.000268,0.001406,0.001539,0.001272,0.000602,0.000803,0.000335,0.001339,0.00087,0.001406,0.0,0.0,0.000535,0.001673,0.003079,0.000402,0.002075,0.0,0.001272,6.7e-05,0.002075,0.000469,0.00087,0.001539,0.0,0.000469,0.000736,0.000736,0.000469,0.004284,0.000134,0.001472,6.7e-05,0.0,0.001339,0.001004,0.001071,0.000469,0.0,6.7e-05,0.00087,0.001071,0.00174,0.000803,0.000535,0.002276,0.000402,0.000602,0.0,0.0,0.001071,0.000402,0.001606,0.001004,0.000535,0.000201,0.000268,0.002142,0.000134,0.001138,0.000335,0.0,0.000335,6.7e-05,0.0,0.000335,0.000469,0.000268,0.000736,0.001205,0.001673,0.000268,6.7e-05,0.000402,0.0,0.000669,0.000803,0.0,0.0,0.000602,0.001339,0.000803,0.000669,0.000268,0.000335,0.000736,6.7e-05,0.000469,0.000268,0.001071,0.000469,0.0,0.00087,0.000201,6.7e-05,0.000268,0.000469,0.000469,0.000535,0.000134,0.000134,6.7e-05,0.000669,6.7e-05,0.00087,6.7e-05,0.000201,0.000134,0.001205,0.0,0.000402,0.0,0.001004,0.000469,0.000201,0.001138,0.000535,0.000134,0.000602,0.000937,0.001004,0.000268,0.000134,0.0,0.0,0.000268,6.7e-05,0.001205,0.000134,0.000134,0.000335,0.000335,0.000134,0.000201,0.000669,0.0,6.7e-05,0.000268,0.0,0.000469,0.000469,0.0,0.000335,unsucc,
极道骑士,1.50497866287339,4.27453769559032,0.395448079658605,4.03129445234708,2.1081081081081,0.119487908961593,4.08677098150782,0.0355618776671408,0.324324324324324,0.544807965860597,2.26173541963015,0.182076813655761,3.47795163584637,0.881934566145092,703.0,1903.0,2.7069701280227596,succ,极道骑士,0.081369,0.02364,0.032072,0.020541,0.018162,0.016577,0.017658,0.015568,0.014847,0.005982,0.01218,0.005622,0.007712,0.008,0.006126,0.008865,0.014054,0.004468,0.006775,0.005477,0.004036,0.008288,0.004973,0.00418,0.00555,0.005405,0.002306,0.002883,0.005333,0.003387,0.002306,0.002595,0.00036,0.002018,0.003315,0.003171,0.001874,0.002523,0.0,0.002955,0.001009,0.000505,0.003892,0.00036,0.000865,0.0,0.001802,0.00036,0.001297,0.000432,0.000432,0.001441,0.00173,0.001081,0.000216,0.001586,0.001369,0.001369,0.001802,0.00245,0.004324,0.00173,0.00245,0.000505,0.001586,0.002162,0.001297,0.0,0.0,0.002378,0.002811,0.000144,7.2e-05,0.001658,0.000721,0.001153,0.001009,0.001658,0.001009,0.001514,0.002739,0.0,0.000577,0.001874,0.000505,0.000865,0.000505,0.000144,0.000937,0.00036,0.0,0.001369,0.002018,0.001586,0.000865,0.0,0.000216,0.001081,0.001874,0.000865,0.000721,0.000865,0.001225,0.001874,0.001369,0.000721,0.0,0.000432,0.000577,0.002018,0.000288,0.001153,0.000505,0.001009,0.001441,0.000649,0.000865,0.000288,0.0,0.000721,0.000793,0.0,0.001441,0.002018,0.000793,0.000505,0.001009,0.000721,7.2e-05,0.0,0.000432,0.0,0.001009,0.000432,0.0,0.0,0.001946,0.001009,0.000432,0.000432,0.000288,0.000288,0.001514,0.000288,0.000649,0.000577,0.001441,0.000577,0.0,0.001514,0.000721,0.0,0.000865,7.2e-05,0.000288,0.001369,0.000288,0.001081,0.001369,0.000216,7.2e-05,0.001009,0.000505,0.000144,7.2e-05,0.000937,0.0,0.000432,7.2e-05,0.000505,0.000432,0.000505,0.000577,0.000865,7.2e-05,0.000721,0.000432,0.000649,0.000144,0.000216,0.0,0.0,0.000144,0.001802,0.000288,0.000721,0.000288,0.00036,0.000144,0.000288,0.000505,0.0,0.0,7.2e-05,0.00036,0.000216,0.000288,0.000865,0.0,0.001297,succ,
极夜之歌,1.2408592321755,2.83043875685557,0.356032906764168,2.45475319926873,1.42093235831809,0.0877513711151736,2.75594149908592,0.0073126142595978,0.195612431444241,0.344606946983546,1.27102376599634,0.0927787934186471,2.3898537477148,0.444241316270566,4376.0,7960.0,1.8190127970749543,unsucc,极夜之歌,0.062663,0.026755,0.07252,0.018482,0.017355,0.021686,0.013413,0.02165,0.015278,0.01299,0.009083,0.007991,0.005597,0.001127,0.007604,0.00521,0.011547,0.004612,0.005738,0.005316,0.003802,0.004119,0.005175,0.009188,0.002922,0.005562,0.000246,0.003344,0.0,0.003556,0.004753,0.010667,0.002675,0.002253,0.001127,0.001549,0.00257,0.003556,0.0,3.5e-05,0.002007,0.000387,0.003415,0.003133,0.001197,0.0,0.002781,0.002253,0.001056,0.000211,0.000211,0.002218,0.01028,0.002852,0.001408,0.001831,0.003133,0.000915,0.002112,0.001091,0.002781,0.001443,0.003696,0.001197,0.00169,0.001162,0.002147,0.0,0.0,0.00081,0.00176,0.001162,0.000246,0.001831,0.0,0.001936,0.001267,0.001866,0.0,0.000739,0.001831,0.0,0.000458,0.000986,0.000458,0.001021,0.002464,0.000211,0.001232,0.000739,0.0,0.001232,0.000458,0.000774,0.000704,0.000422,0.000845,0.001655,0.001056,0.000704,0.001162,0.000915,0.000563,0.000634,0.00088,0.000493,0.001795,0.000422,0.000422,0.000669,0.001162,0.001408,0.001091,0.001514,0.000739,0.001514,0.000704,0.000598,0.000317,0.000493,0.00176,0.0,0.000704,0.000951,0.000845,0.000387,0.001021,0.001091,0.000669,0.000106,0.000845,0.0,0.000528,0.00088,0.0,0.000422,0.001162,0.001373,0.000422,0.000211,0.000634,0.000422,0.000352,0.000704,0.000774,0.000282,0.000246,0.000458,0.0,0.000634,0.000422,0.0,0.000176,0.001338,0.001619,0.001373,0.000282,0.000634,0.001091,0.001479,0.001267,0.000563,0.000176,0.000211,0.000211,0.000774,0.000141,0.001127,0.000106,0.000739,0.001162,0.000352,0.000669,0.00081,0.005175,0.000458,0.000634,0.001021,0.000352,0.000458,0.0,0.0,0.000141,0.000211,0.001056,3.5e-05,0.000282,0.000246,3.5e-05,0.000317,0.000669,0.0,0.000598,0.000493,0.000317,0.000317,0.000563,0.001021,0.0,0.000422,unsucc,
极游戏,1.31474103585657,3.94156706507304,0.158034528552456,3.5816733067729,1.77158034528552,0.096945551128818,3.55112881806108,0.0239043824701195,0.280212483399734,0.701195219123506,1.81673306772908,0.204515272244355,3.13545816733067,0.727755644090305,1506.0,3690.0,2.450199203187251,unsucc,极游戏,0.074357,0.022434,0.037884,0.020651,0.016714,0.017234,0.014188,0.008988,0.016937,0.006908,0.010994,0.009285,0.005497,0.007205,0.010251,0.009657,0.007428,0.005423,0.005274,0.003863,0.004383,0.008023,0.006611,0.005497,0.003491,0.004308,0.003566,0.003566,0.000594,0.002377,0.003343,0.002674,0.00156,0.001709,0.002006,0.002451,0.001931,0.001857,0.0,0.001783,0.001411,0.000149,0.002674,0.001337,0.001189,0.0,0.002451,0.001931,0.002006,0.001189,0.000594,0.001411,0.000223,0.000743,0.000446,0.001634,0.002526,0.000817,0.00208,0.001337,0.001189,0.000817,0.002006,0.000966,0.001337,0.002006,0.001411,0.0,7.4e-05,0.000891,0.002006,0.001411,0.000371,0.001114,0.001709,0.001486,0.00052,0.001411,0.00052,0.002303,0.001337,0.0,0.000743,0.000817,0.001263,0.001114,0.001634,0.00052,0.001337,0.000297,0.0,0.001337,0.001634,0.000966,0.000891,0.006537,0.0,0.000817,0.000891,0.00156,0.000817,0.00312,0.007651,0.001709,0.000966,0.000817,0.0,0.000743,7.4e-05,0.001337,0.000594,0.000669,0.000817,0.000371,0.00052,0.000669,0.000149,0.000743,0.0,0.00052,0.000891,0.0,0.00052,0.001114,0.000594,0.000669,0.002006,0.001411,0.000446,0.0,0.001114,0.0,0.000594,0.000297,0.0,0.006537,0.000966,0.000743,0.000594,0.000594,0.001189,0.000223,0.000446,7.4e-05,0.000669,0.000223,0.000371,0.000817,0.0,0.00052,7.4e-05,0.002748,0.000669,0.000817,0.000891,0.001486,0.000297,0.000297,0.000966,0.000149,0.000223,0.000371,7.4e-05,0.000297,0.000149,0.000297,0.0,0.00052,0.000594,0.000297,0.00052,0.000223,0.000223,0.000223,0.000149,0.000594,0.000446,0.000371,0.000297,0.000446,0.0,0.000149,7.4e-05,7.4e-05,0.000594,0.000149,0.000297,0.000371,7.4e-05,0.000149,0.000743,0.0,0.0,0.000223,0.000149,0.000149,0.00052,0.000669,0.0,0.000223,unsucc,
寂静王冠,1.325,3.47211538461538,0.134615384615384,2.54807692307692,1.37980769230769,0.0971153846153846,3.56730769230769,0.0211538461538461,0.227884615384615,0.432692307692307,1.81538461538461,0.208653846153846,3.18846153846153,0.599038461538461,1040.0,2635.0,2.5336538461538463,succ,寂静王冠,0.090393,0.014233,0.056058,0.016418,0.020164,0.019789,0.015294,0.019976,0.016168,0.028029,0.01236,0.005306,0.004183,0.000999,0.006742,0.009738,0.005556,0.007803,0.005493,0.004682,0.003746,0.005369,0.003433,0.00181,0.00437,0.00231,0.009177,0.002622,0.000999,0.001249,0.00206,0.00206,0.001186,0.003184,0.00181,0.00181,0.003371,0.002684,0.0,0.002435,0.00387,0.000125,0.002372,0.00206,0.000624,0.000687,0.00206,0.000749,0.00206,0.000936,0.001935,0.001561,0.002247,0.001436,6.2e-05,0.001249,0.003683,0.004994,0.002122,0.00025,0.001373,0.001623,0.001249,0.000312,0.000874,0.000687,0.002435,0.0,0.0,0.00025,0.002435,0.002247,0.000874,0.000687,0.0,0.001748,0.000125,0.001061,6.2e-05,0.001436,0.0,0.0,0.000562,0.000874,0.000999,0.000936,0.001124,0.000187,6.2e-05,0.001186,0.0,0.001935,0.001373,0.001373,0.001436,0.0,0.0,0.001124,0.000375,0.001561,0.001061,0.000562,0.001748,0.001124,0.000499,0.000499,0.0,0.000624,0.001061,0.001124,0.000812,0.000624,0.00025,0.001685,0.000624,0.002247,0.000437,0.000437,0.0,0.000312,0.000812,0.0,0.000187,0.000312,0.00025,0.000437,0.000437,0.000936,6.2e-05,0.001061,0.00025,0.0,0.000624,0.000562,0.0,0.0,0.001498,0.000874,0.000562,0.0,0.000125,0.000312,0.000562,0.000125,0.00025,0.000687,0.000187,0.000562,0.0,0.000624,6.2e-05,0.0,0.0,0.001186,0.000562,0.000437,0.00025,0.001124,0.000187,0.000375,0.001186,0.001373,0.000499,0.000125,0.000187,0.000936,6.2e-05,6.2e-05,0.0,0.000874,0.00025,0.000375,0.000562,0.00025,6.2e-05,0.000749,0.000312,0.00025,0.000437,6.2e-05,0.0,0.0,0.0,0.000312,0.000624,0.000187,0.000312,0.000375,0.000187,0.000749,0.000874,0.0,0.0,0.000125,0.00025,0.000312,0.000562,0.000499,0.0,0.000312,succ,
假面骑士基因计划,1.49225473321858,4.5972461273666,0.0774526678141136,4.6419965576592,2.35456110154905,0.113597246127366,4.58864027538726,0.0258175559380378,0.363166953528399,0.845094664371772,2.11531841652323,0.194492254733218,3.96901893287435,0.836488812392426,1162.0,3386.0,2.9139414802065406,unsucc,假面骑士基因计划,0.084276,0.026491,0.026414,0.02316,0.017971,0.017971,0.015802,0.018048,0.015027,0.005422,0.008133,0.006119,0.005267,0.011464,0.008211,0.007668,0.011851,0.005035,0.006816,0.004338,0.005655,0.00395,0.005809,0.003176,0.005732,0.00093,0.00093,0.003253,0.011309,0.001627,0.003021,0.002091,0.001394,0.001472,0.002866,0.002324,0.001704,0.002479,0.0,0.003873,0.001549,0.000155,0.004183,0.001704,0.000697,0.0,0.00062,0.001239,0.001704,0.000465,0.000465,0.001704,0.00031,0.002324,0.000465,0.001317,0.001472,0.001007,0.00093,0.000852,0.000852,0.001007,0.002479,0.001084,0.001782,0.00031,0.000542,0.0,0.0,0.00093,0.002091,0.000697,0.000232,0.001859,0.0,0.000775,0.000775,0.000775,0.000852,0.000852,0.001239,7.7e-05,0.000852,0.001317,0.001162,0.001239,0.001859,0.000387,0.001627,0.00031,0.0,0.001394,0.001317,0.001317,0.000542,0.000155,0.001239,0.001394,0.002169,0.000775,0.000697,0.000775,0.001239,0.001549,0.000775,0.001084,0.0,0.00062,0.000775,0.001782,0.000542,0.000542,0.000852,0.00031,0.001162,0.001317,0.000465,0.00062,0.0,0.000852,0.001394,0.0,0.000852,0.000697,0.00093,0.003563,0.000852,0.00062,0.000155,7.7e-05,0.000542,0.0,0.000232,0.000387,7.7e-05,0.000155,0.000542,0.000852,0.000155,0.000465,0.00062,0.000155,0.000387,0.0,7.7e-05,0.000232,0.000387,0.000852,0.0,0.000387,0.00031,7.7e-05,0.00093,0.00062,7.7e-05,0.00062,7.7e-05,0.000697,0.000387,7.7e-05,0.00031,0.001549,0.00031,0.000387,0.000155,0.00031,0.00062,0.000542,0.0,0.00093,0.000155,0.000155,0.000232,0.000697,0.005809,0.000155,0.000232,0.000155,0.000232,7.7e-05,0.0,0.0,0.001007,0.000775,0.000465,0.000155,7.7e-05,0.000387,7.7e-05,0.000852,0.000232,0.000155,0.000155,7.7e-05,0.000155,0.00031,0.000387,0.000465,0.0,0.000232,unsucc,
剑怼漫威,2.18518518518518,5.55387205387205,0.372053872053872,4.87373737373737,2.8080808080808,0.132996632996633,5.58585858585858,0.0218855218855218,0.515151515151515,0.818181818181818,2.76430976430976,0.203703703703703,4.84511784511784,1.07407407407407,1188.0,3988.0,3.356902356902357,unsucc,剑怼漫威,0.083409,0.023942,0.025366,0.022907,0.018183,0.019865,0.017083,0.019477,0.016242,0.008347,0.0099,0.010224,0.008477,0.007247,0.0088,0.005565,0.016306,0.003688,0.008218,0.003365,0.004659,0.003494,0.004206,0.005047,0.004594,0.002977,0.005112,0.003171,0.011518,0.002071,0.002459,0.00783,0.002265,0.0022,0.002459,0.001812,0.001424,0.002394,0.0,0.001747,0.0022,0.000194,0.002977,0.000453,0.00783,0.0,0.002847,0.0011,0.001553,0.000453,0.000712,0.001877,0.006018,0.002006,0.000259,0.00343,0.0022,0.000582,0.001229,0.001488,0.006665,0.000518,0.0033,0.003041,0.001941,0.000712,0.0011,0.0,0.0,0.001035,0.001488,0.000388,0.000324,0.002006,0.0,0.000776,0.001812,0.000712,6.5e-05,0.001229,0.0011,0.0,0.000518,0.001812,0.001941,0.000259,0.002006,0.000129,0.001359,0.000712,0.0,0.000841,0.0022,0.000906,0.001424,0.0,0.0,0.001747,0.001424,0.001424,0.0011,0.0011,0.001553,0.001618,0.000712,0.000712,0.0,0.000582,0.000582,0.001424,0.000388,0.000324,0.0011,0.001294,0.000971,0.0011,0.001035,0.000776,0.0,0.000388,0.001359,0.0,0.000518,0.001294,0.000194,0.000841,0.001424,0.001165,0.0,0.0,0.000582,0.0,0.000841,0.000453,0.0,0.0,0.001812,0.000453,0.000647,0.000712,0.000776,0.000324,0.000453,0.001812,0.000453,0.000453,0.000194,0.000518,0.0,0.000453,0.000647,0.0,0.001747,0.000129,0.000518,0.000841,0.000259,0.000259,0.000776,0.000194,0.000129,0.000971,0.000194,0.000129,6.5e-05,0.000647,0.000324,0.000453,0.0,0.001359,0.000453,0.000647,0.000453,0.000841,0.004206,0.000388,0.000518,0.000518,0.000388,0.000582,0.0,0.0,0.000259,0.000324,0.000582,0.000841,0.000453,0.000841,0.000129,0.000582,0.000776,0.0,0.0,6.5e-05,0.000259,0.000324,0.000259,0.000324,0.0,0.000324,unsucc,
