@relation pima_diabetes
@attribute '规则1' numeric
@attribute '规则2' numeric
@attribute '规则3' numeric
@attribute '规则4' numeric
@attribute '规则5' numeric
@attribute '规则6' numeric
@attribute '规则7' numeric
@attribute '规则8' numeric
@attribute '规则9' numeric
@attribute '规则10' numeric
@attribute '规则11' numeric
@attribute '规则12' numeric
@attribute '规则13' numeric
@attribute '规则14' numeric
@attribute '规则15' numeric
@attribute '规则16' numeric
@attribute '规则17' numeric
@attribute '规则18' numeric
@attribute 'class' { unsucc, succ}
@data
0.062356,0.060217,0.058791,0.035259,0.032882,0.034149,0.025592,0.022027,0.022581,0.020125,0.023611,0.019491,0.020046,0.011726,0.016797,0.015688,0.015134,0.013153,unsucc
0.060801,0.046466,0.041687,0.027023,0.034767,0.024221,0.034108,0.023727,0.020761,0.018619,0.01796,0.019773,0.016477,0.011864,0.016971,0.018125,0.014829,0.018125,succ
0.05674,0.054836,0.047601,0.02818,0.031226,0.049886,0.030845,0.014851,0.019802,0.012947,0.013709,0.016375,0.016375,0.004189,0.016375,0.015613,0.014471,0.006474,succ
0.051216,0.046029,0.047002,0.034846,0.032415,0.027391,0.023825,0.023015,0.021232,0.018963,0.02188,0.02269,0.024473,0.007942,0.018314,0.01718,0.015883,0.013452,succ
0.058008,0.04966,0.047397,0.029287,0.030419,0.020798,0.026033,0.022071,0.022779,0.024618,0.017402,0.019666,0.018393,0.011885,0.016271,0.021364,0.014714,0.012733,succ
0.068263,0.044675,0.04253,0.028592,0.032881,0.021444,0.03431,0.000179,0.023946,0.000179,0.012509,0.013581,0.015726,0.000179,0.010722,0.011079,0.009292,0.000179,unsucc
0.054645,0.043047,0.04496,0.037905,0.0226,0.024752,0.020806,0.024632,0.028937,0.022241,0.022719,0.015186,0.015903,0.013631,0.014588,0.016382,0.015425,0.014229,succ
0.046355,0.052239,0.051091,0.038318,0.033152,0.031573,0.022819,0.024971,0.019805,0.020666,0.023536,0.019948,0.016791,0.011194,0.016648,0.015356,0.01349,0.014208,succ
0.061922,0.053927,0.050478,0.035429,0.035899,0.034331,0.023201,0.020223,0.023515,0.017244,0.026493,0.02085,0.024142,0.007368,0.017714,0.017871,0.014893,0.010033,succ
0.054895,0.055029,0.051823,0.026847,0.035128,0.038066,0.027915,0.025912,0.017363,0.02137,0.020569,0.026179,0.025244,0.00975,0.016028,0.015894,0.012422,0.016963,succ
0.045747,0.0545,0.04872,0.029067,0.031379,0.032535,0.026755,0.023947,0.014533,0.016846,0.020149,0.024443,0.019323,0.009083,0.017176,0.014864,0.014533,0.014038,succ
0.059821,0.05775,0.050499,0.03755,0.033148,0.031594,0.026415,0.023178,0.025767,0.021235,0.023436,0.018516,0.021494,0.009711,0.019552,0.019034,0.011912,0.010877,succ
0.051841,0.055307,0.050253,0.033213,0.033357,0.032058,0.027148,0.025993,0.019783,0.017473,0.023394,0.019495,0.022816,0.012563,0.019928,0.017184,0.012274,0.017184,succ
0.059273,0.065903,0.059273,0.036166,0.029536,0.038377,0.018686,0.028431,0.022805,0.024412,0.02823,0.016777,0.021097,0.011855,0.013964,0.013663,0.012156,0.019088,succ
0.057886,0.051722,0.054278,0.03413,0.032627,0.030071,0.023455,0.026312,0.023605,0.024658,0.024808,0.019997,0.018042,0.011276,0.015937,0.015186,0.015186,0.013983,succ
0.060649,0.066335,0.058754,0.033404,0.03222,0.041815,0.024165,0.021559,0.026297,0.02227,0.020137,0.022507,0.021796,0.007344,0.016939,0.015755,0.016584,0.013978,succ
0.059088,0.057537,0.057382,0.037531,0.025124,0.039082,0.018145,0.018766,0.022643,0.01737,0.026675,0.017215,0.016284,0.012407,0.015354,0.009926,0.013648,0.015043,succ
0.051585,0.059252,0.054054,0.029626,0.028067,0.038462,0.019491,0.015463,0.018451,0.013903,0.0204,0.016632,0.018061,0.008576,0.014293,0.011954,0.017412,0.010525,succ
0.058539,0.055166,0.054505,0.035984,0.025532,0.0381,0.023614,0.026591,0.029104,0.021299,0.023284,0.015478,0.013362,0.013758,0.012303,0.012303,0.012171,0.019315,unsucc
0.064519,0.074445,0.06274,0.031838,0.023691,0.041296,0.0162,0.016294,0.021631,0.015732,0.023036,0.013297,0.017698,0.006368,0.01208,0.012548,0.018541,0.011331,succ
0.070319,0.05291,0.053593,0.030722,0.02765,0.026796,0.024748,0.025943,0.023724,0.021505,0.025602,0.012971,0.016044,0.01263,0.015873,0.013313,0.01502,0.012886,unsucc
0.053997,0.052534,0.048012,0.036042,0.030988,0.037638,0.02354,0.021013,0.021944,0.016226,0.027264,0.017689,0.022609,0.00931,0.017423,0.017024,0.012103,0.013433,succ
0.062476,0.056343,0.049828,0.037946,0.025042,0.026702,0.019292,0.024275,0.023125,0.021081,0.022231,0.015076,0.015587,0.011499,0.01201,0.011626,0.017759,0.018015,unsucc
0.050445,0.043492,0.040905,0.034762,0.030881,0.027971,0.025384,0.028133,0.023929,0.023929,0.023444,0.021019,0.019725,0.009863,0.016977,0.016977,0.013743,0.01536,succ
0.053505,0.051073,0.047639,0.031187,0.025608,0.027468,0.024177,0.026753,0.024607,0.021459,0.023462,0.016166,0.016452,0.011874,0.014592,0.017024,0.013877,0.011302,unsucc
0.058479,0.062547,0.061237,0.035101,0.027653,0.034756,0.022619,0.024757,0.020274,0.01993,0.024826,0.020619,0.015723,0.011792,0.016757,0.01324,0.01262,0.014827,unsucc
0.071913,0.044118,0.040807,0.034955,0.031568,0.02279,0.029874,0.023714,0.030952,0.023098,0.019249,0.016169,0.014013,0.009239,0.015091,0.019095,0.014783,0.013089,unsucc
0.045662,0.061263,0.057078,0.027144,0.027397,0.047438,0.021563,0.014967,0.01928,0.012684,0.022451,0.024226,0.021309,0.006342,0.014967,0.011796,0.01687,0.011416,succ
0.051097,0.05523,0.043726,0.026805,0.035126,0.03278,0.024013,0.021388,0.01586,0.021332,0.017312,0.018819,0.019657,0.007539,0.013961,0.011783,0.019657,0.013905,unsucc
0.000141,0.000141,0.000141,0.000141,0.000141,0.035058,0.000141,0.000141,0.000141,0.000141,0.017388,0.018236,0.01866,0.009047,0.012723,0.016115,0.000141,0.012299,succ
0.054942,0.00012,0.00012,0.041987,0.035869,0.00012,0.025312,0.03059,0.021353,0.023752,0.00012,0.00012,0.00012,0.013076,0.020154,0.019674,0.016075,0.00012,succ
0.044287,0.043221,0.040734,0.038484,0.031972,0.023091,0.024985,0.020959,0.021788,0.015512,0.022735,0.017525,0.020485,0.009591,0.022143,0.024748,0.020367,0.011723,succ
0.04996,0.062967,0.05385,0.031848,0.026257,0.042424,0.020361,0.016653,0.017565,0.012581,0.022306,0.018416,0.016046,0.006868,0.016471,0.011609,0.017261,0.012156,unsucc
0.058775,0.067076,0.063091,0.022912,0.017433,0.061929,0.015275,0.020422,0.015441,0.016603,0.018097,0.013781,0.016935,0.006143,0.008634,0.008966,0.025735,0.01046,unsucc
0.057649,0.042164,0.040672,0.040112,0.028918,0.020709,0.023507,0.035075,0.028731,0.032836,0.022761,0.014179,0.015858,0.015672,0.016604,0.019403,0.014366,0.017164,succ
0.086342,0.075353,0.072737,0.023025,0.015699,0.051805,0.015699,0.03977,0.019362,0.027734,0.014652,0.019885,0.012559,0.005756,0.008373,0.007326,0.009419,0.016222,unsucc
0.056045,0.051733,0.042033,0.032872,0.033052,0.0194,0.022813,0.026226,0.025148,0.023532,0.018682,0.014909,0.021017,0.010778,0.018322,0.017424,0.012394,0.012215,unsucc
0.071355,0.045093,0.041638,0.037319,0.043193,0.018314,0.037664,0.033172,0.026261,0.027298,0.016586,0.019005,0.018314,0.011057,0.015031,0.019696,0.016759,0.008639,unsucc
0.049314,0.042388,0.04225,0.030891,0.02341,0.024242,0.020917,0.020363,0.021194,0.020917,0.020224,0.016346,0.019532,0.010251,0.012329,0.014129,0.01967,0.012329,succ
0.05665,0.056777,0.054987,0.036829,0.033248,0.034655,0.025192,0.021739,0.019693,0.019182,0.025703,0.015473,0.019565,0.007033,0.017136,0.015729,0.015345,0.009847,succ
0.058313,0.05195,0.051052,0.029942,7.50E-05,0.028894,7.50E-05,0.023355,0.020585,0.020885,0.020211,7.50E-05,7.50E-05,0.011378,7.50E-05,7.50E-05,0.0131,0.014073,unsucc
0.050817,0.0001,0.0001,0.028766,0.019344,0.0001,0.01724,0.016939,0.022552,0.015335,0.0001,0.0001,0.0001,0.007217,0.010324,0.010524,0.013631,0.0001,succ
0.053114,0.05776,0.051482,0.0388,0.027122,0.027875,0.01896,0.028252,0.022602,0.019965,0.025113,0.019463,0.021346,0.011175,0.013812,0.014189,0.01331,0.016826,succ
0.045979,0.035991,0.032805,0.033064,0.038574,0.020837,0.02497,0.033064,0.018426,0.025314,0.017909,0.019804,0.017048,0.013088,0.016876,0.021181,0.011366,0.022042,unsucc
0.05407,0.040912,0.040134,0.038579,0.036127,0.017884,0.032,0.030504,0.029188,0.027872,0.018003,0.016389,0.014175,0.015551,0.021413,0.021473,0.010527,0.013039,unsucc
0.059094,0.052085,0.050876,0.036375,0.025982,0.030695,0.021148,0.025498,0.025861,0.019094,0.024411,0.014985,0.014018,0.010393,0.014622,0.011239,0.013656,0.015952,succ
0.067708,0.043403,0.048438,0.042708,0.030556,0.022396,0.028299,0.000174,0.026562,0.000174,0.027257,0.017361,0.014236,0.000174,0.013715,0.016319,0.011806,0.000174,succ
0.052226,0.050022,0.046056,0.025121,0.027325,0.03041,0.02424,0.02424,0.020053,0.01851,0.022036,0.017409,0.019612,0.01212,0.014544,0.014764,0.01807,0.015866,succ
0.063268,0.052697,0.042593,0.0328,0.031556,0.029224,0.023317,0.023473,0.027825,0.022074,0.017566,0.014146,0.016478,0.012436,0.013679,0.011348,0.017255,0.012591,succ
0.059033,0.051669,0.047099,0.036689,0.02666,0.031484,0.018789,0.021709,0.023867,0.0179,0.024375,0.017012,0.019931,0.009141,0.015488,0.013584,0.014726,0.012822,succ
0.064949,0.068488,0.056318,0.034275,0.027755,0.038994,0.019559,0.021174,0.023098,0.018752,0.020801,0.014095,0.017386,0.0095,0.011798,0.009935,0.014095,0.018069,unsucc
0.048241,0.050157,0.044235,0.03396,0.026472,0.034134,0.022292,0.023511,0.023337,0.017938,0.024033,0.020202,0.021247,0.011668,0.017416,0.017241,0.013932,0.014455,succ
0.058069,0.05085,0.042028,0.028553,0.032082,0.028553,0.028473,0.026147,0.017806,0.019249,0.014597,0.018126,0.016201,0.007058,0.016041,0.017485,0.017806,0.01155,unsucc
0.000149,0.000149,0.000149,0.000149,0.000149,0.023909,0.000149,0.000149,0.000149,0.000149,0.020921,0.021817,0.019127,0.012403,0.018978,0.017484,0.000149,0.015093,succ
0.059977,0.050762,0.0516,0.048249,0.032334,0.022114,0.022617,0.024292,0.029821,0.026135,0.020774,0.015916,0.016418,0.014408,0.020606,0.016418,0.012062,0.011727,succ
0.053676,0.055566,0.056322,0.027405,0.02457,0.036477,0.023247,0.020034,0.017199,0.021357,0.019467,0.023058,0.019089,0.009072,0.018522,0.016632,0.015498,0.013797,succ
0.065697,0.046677,0.041373,0.036675,0.036448,0.024854,0.027355,0.026976,0.027658,0.029401,0.018338,0.016822,0.01667,0.014018,0.015761,0.01758,0.014018,0.013791,unsucc
0.055337,0.000152,0.000152,0.035021,0.032899,0.000152,0.02638,0.02168,0.024257,0.019406,0.000152,0.000152,0.000152,0.009854,0.014099,0.015767,0.015767,0.000152,succ
0.071001,0.058568,0.059167,0.040443,0.026513,0.036549,0.020072,0.024116,0.02861,0.022019,0.025015,0.015578,0.017376,0.008987,0.01408,0.011384,0.011833,0.01408,succ
0.058228,0.045873,0.044033,0.038512,0.030757,0.021162,0.025762,0.026682,0.022871,0.023528,0.024185,0.017613,0.020242,0.012224,0.018533,0.022345,0.014064,0.013933,succ
0.052052,0.05048,0.043319,0.030742,0.031441,0.029956,0.028472,0.025502,0.024978,0.02131,0.018865,0.019913,0.01869,0.007162,0.01869,0.014672,0.017118,0.011004,unsucc
6.50E-05,6.50E-05,6.50E-05,6.50E-05,6.50E-05,0.031075,6.50E-05,6.50E-05,6.50E-05,6.50E-05,0.021152,0.026635,0.028594,0.01149,0.019193,0.021282,6.50E-05,0.009923,unsucc
0.058887,0.068701,0.06531,0.028194,0.024625,0.053176,0.020164,0.014811,0.015882,0.016238,0.020343,0.024625,0.022841,0.005353,0.009636,0.007673,0.017666,0.011242,unsucc
0.059679,0.055587,0.052691,0.034624,0.032421,0.036512,0.024866,0.020711,0.025622,0.01983,0.024992,0.01706,0.019201,0.012213,0.01536,0.017375,0.01599,0.011898,unsucc
0.048792,0.000156,0.000156,0.02728,0.031645,0.000156,0.026968,0.02463,0.01933,0.026812,0.000156,0.000156,0.000156,0.012003,0.015588,0.018706,0.015588,0.000156,succ
0.057312,0.051932,0.045431,0.030038,0.028843,0.024882,0.026825,0.034521,0.025555,0.030561,0.016215,0.017858,0.014122,0.014048,0.014944,0.017335,0.016513,0.01614,unsucc
0.072254,0.032764,0.03672,0.044476,0.03308,0.017411,0.027066,0.045109,0.028332,0.039253,0.01836,0.014087,0.011713,0.02026,0.017411,0.015511,0.012979,0.01567,unsucc
0.06555,0.038715,0.037347,0.029656,0.037262,0.024955,0.031621,0.031707,0.020597,0.03239,0.015298,0.017178,0.018033,0.011367,0.016751,0.02034,0.013161,0.014529,unsucc
0.05469,0.044425,0.039292,0.038584,0.036283,0.023186,0.028142,0.033097,0.026372,0.025133,0.017876,0.015398,0.016106,0.011327,0.019115,0.016814,0.013274,0.01823,succ
0.070382,0.055534,0.056305,0.028153,0.019668,0.03548,0.015426,0.024682,0.021211,0.025839,0.018704,0.013498,0.010605,0.009256,0.00752,0.00887,0.017162,0.016583,succ
0.06035,0.049257,0.045084,0.032363,0.033076,0.021372,0.029005,0.027071,0.019438,0.022898,0.021067,0.01781,0.015876,0.011093,0.014859,0.018726,0.015266,0.015164,succ
0.048298,0.053455,0.044689,0.027329,0.031454,0.03472,0.02647,0.028532,0.018219,0.020282,0.020626,0.023719,0.025954,0.009797,0.013235,0.013063,0.012375,0.017704,succ
0.053782,0.048998,0.041888,0.037233,0.031157,0.021978,0.020427,0.02702,0.02159,0.01978,0.022754,0.014738,0.0181,0.008662,0.01616,0.017453,0.015385,0.016936,unsucc
0.056897,0.051724,0.047893,0.033333,0.036207,0.02682,0.031801,0.000192,0.022605,0.000192,0.022797,0.025287,0.022414,0.000192,0.017816,0.020307,0.010536,0.000192,succ
0.062857,0.047922,0.045974,0.035065,0.035974,0.022597,0.026234,0.024026,0.022792,0.017922,0.017922,0.017273,0.017273,0.009091,0.015195,0.015974,0.019221,0.013506,unsucc
0.05576,0.050044,0.053855,0.036581,0.032643,0.03023,0.026673,0.025276,0.021466,0.024641,0.025022,0.021847,0.021593,0.009145,0.015623,0.017528,0.01321,0.012067,succ
0.054908,0.052463,0.043061,0.02877,0.000188,0.037984,0.000188,0.027454,0.020308,0.022377,0.018616,0.000188,0.000188,0.00865,0.000188,0.000188,0.014667,0.021813,succ
0.055838,0.066759,0.056299,0.030303,0.027996,0.039686,0.023996,0.023381,0.019074,0.015536,0.023535,0.02215,0.023535,0.007076,0.012767,0.01369,0.014613,0.014459,unsucc
0.050871,0.059145,0.060905,0.027636,0.000176,0.047527,0.000176,0.017955,0.019715,0.014786,0.024996,0.000176,0.000176,0.007569,0.000176,0.000176,0.009153,0.008273,succ
0.057181,0.055592,0.051886,0.037723,0.027531,0.032892,0.019722,0.025811,0.022766,0.021178,0.02184,0.020649,0.018398,0.012707,0.017207,0.013633,0.011913,0.015486,unsucc
0.062845,0.050455,0.047022,0.038513,0.031049,0.024033,0.023287,0.024183,0.027616,0.020451,0.022989,0.016719,0.020451,0.011644,0.014778,0.021048,0.013584,0.011793,succ
0.052223,0.043392,0.040043,0.030146,0.03243,0.026188,0.027101,0.023904,0.019032,0.019641,0.019184,0.018118,0.014769,0.010658,0.019184,0.017966,0.015073,0.015073,succ
0.05163,0.053285,0.047327,0.030283,0.033096,0.033924,0.028297,0.02052,0.021678,0.014893,0.017872,0.016879,0.02052,0.007116,0.018037,0.018368,0.0139,0.014066,succ
0.055197,0.048315,0.045927,0.035393,0.034972,0.023315,0.025843,0.029775,0.022051,0.030758,0.023174,0.016011,0.01868,0.011798,0.014607,0.019242,0.013764,0.015309,unsucc
0.05196,0.052523,0.055149,0.03414,0.035265,0.035265,0.024948,0.021197,0.019509,0.018758,0.02176,0.017258,0.01632,0.009379,0.019884,0.015194,0.014069,0.013131,succ
6.90E-05,6.90E-05,6.90E-05,6.90E-05,6.90E-05,0.030109,6.90E-05,6.90E-05,6.90E-05,6.90E-05,0.021791,0.02076,0.018835,0.010861,0.016361,0.012992,6.90E-05,0.01533,unsucc
0.066313,0.048026,0.043753,0.036746,0.025808,0.022902,0.022048,0.020338,0.026662,0.0188,0.02068,0.014357,0.011793,0.011109,0.016749,0.018117,0.015895,0.010938,succ
0.061282,0.052001,0.049296,0.026861,0.029442,0.026062,0.025447,0.025877,0.020837,0.026308,0.01801,0.02053,0.016104,0.01088,0.013891,0.016227,0.018501,0.013646,unsucc
0.0557,0.057048,0.052736,0.030276,0.029647,0.031174,0.02776,0.020393,0.02219,0.020124,0.020663,0.019765,0.018058,0.010242,0.01698,0.018597,0.015902,0.013117,unsucc
0.041784,0.046989,0.039851,0.032565,0.023792,0.032119,0.019628,0.020669,0.019331,0.022751,0.023048,0.019182,0.017695,0.013383,0.016059,0.014275,0.016357,0.017546,succ
0.04319,0.039964,0.039606,0.03172,0.03638,0.020789,0.028136,0.000179,0.021505,0.000179,0.022939,0.016487,0.020968,0.000179,0.019713,0.021685,0.012366,0.000179,succ
0.05864,0.057162,0.05634,0.032194,0.028088,0.03548,0.026774,0.023653,0.019875,0.018725,0.022339,0.021682,0.018068,0.010677,0.012155,0.012648,0.017083,0.015769,unsucc
0.060139,0.05212,0.046723,0.028527,0.028682,0.024981,0.024364,0.026831,0.021742,0.023593,0.019584,0.017116,0.016191,0.012336,0.016962,0.015574,0.014341,0.018967,succ
0.067542,0.056285,0.054784,0.036898,0.034897,0.026391,0.034146,0.01601,0.030019,0.014134,0.021639,0.022139,0.019012,0.007255,0.017386,0.018637,0.014384,0.008005,succ
0.060416,0.056976,0.057126,0.035741,0.027965,0.033647,0.0163,0.024675,0.024525,0.024675,0.027367,0.013608,0.017347,0.012861,0.016151,0.012412,0.012711,0.015702,succ
0.054548,0.05282,0.049364,0.025052,0.038011,0.029742,0.029495,0.019252,0.019129,0.019869,0.019252,0.022214,0.023448,0.006417,0.015673,0.017278,0.01123,0.012588,succ
0.041768,0.042237,0.043645,0.034494,0.04122,0.032616,0.028158,0.026672,0.017208,0.022761,0.023543,0.023074,0.024404,0.01095,0.021979,0.019711,0.007822,0.014783,succ
0.054336,0.065311,0.061173,0.027168,0.021591,0.033645,0.020331,0.020871,0.020691,0.015473,0.021231,0.019971,0.020871,0.007917,0.009536,0.012594,0.021591,0.013134,succ
0.051349,0.051655,0.046904,0.026671,0.029583,0.029736,0.022072,0.022685,0.020233,0.01916,0.019926,0.015175,0.018547,0.009963,0.014715,0.014408,0.013642,0.010423,succ
0.054723,0.052386,0.050323,0.034099,0.029149,0.029424,0.022962,0.021587,0.024337,0.020349,0.024887,0.019249,0.015812,0.0121,0.018287,0.019249,0.013749,0.012925,succ
0.059744,0.064794,0.057773,0.026608,0.03289,0.034738,0.024267,0.020202,0.020941,0.020572,0.018354,0.021803,0.02205,0.009116,0.015891,0.012318,0.011949,0.011456,unsucc
0.05861,0.053776,0.052568,0.024894,0.031178,0.033233,0.028036,0.024773,0.021752,0.021631,0.018489,0.021269,0.022115,0.007976,0.013897,0.01571,0.013535,0.012326,unsucc
0.054273,0.046784,0.044732,0.034472,0.03201,0.031599,0.024213,0.026983,0.022058,0.02688,0.022776,0.018775,0.017954,0.012619,0.01857,0.016415,0.014979,0.015492,unsucc
0.062462,0.043966,0.041844,0.034566,0.034718,0.021528,0.028351,0.029563,0.024712,0.02638,0.019406,0.019406,0.017132,0.010916,0.018723,0.019861,0.014251,0.013493,unsucc
0.000186,0.000186,0.000186,0.000186,0.000186,0.042248,0.000186,0.000186,0.000186,0.000186,0.018425,0.017681,0.014145,0.00912,0.010609,0.014889,0.000186,0.020659,succ
0.061014,0.055774,0.056148,0.050908,0.039491,0.036496,0.027887,0.022834,0.02508,0.013476,0.032566,0.018529,0.022272,0.008048,0.024144,0.017406,0.014786,0.013476,succ
0.040031,0.046572,0.043956,0.034406,0.034799,0.029958,0.023679,0.023025,0.018315,0.018577,0.028257,0.018315,0.021455,0.014914,0.022632,0.023155,0.015175,0.01596,succ
0.048707,5.80E-05,5.80E-05,0.028992,0.028064,5.80E-05,0.022498,0.024238,0.015076,0.019599,5.80E-05,5.80E-05,5.80E-05,0.009625,0.013916,0.012873,0.0138,5.80E-05,unsucc
0.035264,0.036867,0.087703,0.016945,0.000229,0.050607,0.000229,0.011907,0.019235,0.01351,0.042592,0.000229,0.000229,0.005267,0.000229,0.000229,0.013281,0.007557,succ
0.064232,0.062811,0.061816,0.035811,0.029558,0.037658,0.022737,0.021458,0.020747,0.020179,0.023447,0.017195,0.018616,0.008526,0.012363,0.009237,0.017479,0.014495,succ
0.05712,0.053212,0.051718,0.037122,0.027353,0.023331,0.022066,0.025055,0.02448,0.022641,0.025859,0.01586,0.013906,0.010459,0.01678,0.014136,0.018044,0.012183,succ
0.052841,0.053006,0.052841,0.027,0.02816,0.027497,0.026503,0.024184,0.015902,0.022362,0.01673,0.023687,0.016068,0.007454,0.016896,0.015571,0.015902,0.013252,unsucc
0.053269,0.041294,0.034136,0.000138,0.03744,0.017481,0.029319,0.026015,0.000138,0.019133,0.000138,0.018032,0.016242,0.000138,0.000138,0.000138,0.020509,0.020647,succ
0.065498,0.054971,0.0548,0.034712,0.025152,0.032209,0.019803,0.023502,0.025835,0.022819,0.024412,0.013771,0.016275,0.01104,0.012178,0.014625,0.01195,0.015934,unsucc
0.052106,0.057726,0.051065,0.031499,0.020398,0.03476,0.016027,0.025324,0.022549,0.021717,0.02581,0.014431,0.014085,0.011726,0.012766,0.013668,0.013252,0.01686,unsucc
0.058068,0.051607,0.047243,0.034908,0.033733,0.02937,0.026685,8.40E-05,0.02316,8.40E-05,0.021398,0.020391,0.021146,8.40E-05,0.015021,0.015356,0.010993,8.40E-05,unsucc
0.069923,0.054965,0.062173,0.031357,0.02541,0.030906,0.022166,0.020724,0.02523,0.020004,0.021626,0.018922,0.018922,0.009912,0.010092,0.014237,0.013156,0.013876,unsucc
0.05383,0.047322,0.045778,0.038608,0.034361,0.034416,0.024488,0.0198,0.022172,0.015884,0.025261,0.017925,0.018863,0.011307,0.019414,0.014836,0.012465,0.012299,succ
0.053929,0.054576,0.048296,0.027611,0.028257,0.033429,0.024748,0.023086,0.018284,0.021516,0.019208,0.019577,0.017176,0.010989,0.015883,0.009142,0.014498,0.014313,unsucc
0.046942,0.049787,0.046309,0.029872,0.029556,0.032717,0.02845,0.027975,0.02276,0.022918,0.023708,0.018492,0.018176,0.011538,0.016121,0.016279,0.011696,0.018176,succ
0.070695,0.064592,0.05737,0.028583,0.023599,0.049029,0.018615,0.02248,0.022073,0.019021,0.01892,0.013529,0.014749,0.00885,0.008646,0.008646,0.012715,0.012817,unsucc
0.047874,0.044526,0.040509,0.033311,0.027118,0.028624,0.025444,0.028791,0.022765,0.0231,0.022096,0.020254,0.01992,0.014898,0.016907,0.016237,0.01088,0.015735,succ
0.065145,0.053812,0.051284,0.034407,0.025846,0.029515,0.024541,0.02234,0.028373,0.022258,0.022258,0.019079,0.017856,0.010599,0.014676,0.019079,0.014757,0.01011,unsucc
0.05351,0.062998,0.048767,0.026376,0.031879,0.042125,0.022011,0.027135,0.021063,0.02315,0.021822,0.016129,0.019734,0.013472,0.016888,0.010816,0.010057,0.018027,unsucc
0.048089,0.051171,0.042694,0.036067,0.031905,0.028514,0.020345,0.02574,0.021887,0.019729,0.024353,0.015721,0.014797,0.011714,0.016954,0.013718,0.013101,0.016338,succ
0.059153,0.060313,0.059347,0.033829,0.026097,0.038662,0.022811,0.000193,0.020298,0.000193,0.022811,0.020298,0.017978,0.000193,0.015465,0.011599,0.013338,0.000193,succ
0.047979,0.000128,0.000128,0.027453,0.03297,0.000128,0.026555,0.027453,0.016806,0.029121,0.000128,0.000128,0.000128,0.010263,0.015138,0.016934,0.015394,0.000128,succ
0.048135,0.047684,0.042268,0.03926,0.027828,0.026173,0.022563,0.02858,0.022413,0.023466,0.022864,0.015493,0.016095,0.012485,0.016847,0.015945,0.016697,0.01444,succ
0.050701,0.048613,0.04742,0.029824,0.026842,0.031017,0.024008,0.027289,0.020877,0.023114,0.02535,0.015807,0.021175,0.008947,0.013868,0.015658,0.017894,0.014017,succ
0.000108,0.000108,0.000108,0.000108,0.000108,0.031517,0.000108,0.000108,0.000108,0.000108,0.019279,0.01408,0.016138,0.011589,0.012455,0.009206,0.000108,0.018954,unsucc
0.055721,0.044507,0.040827,0.034344,0.030489,0.025583,0.018924,0.021903,0.021552,0.016471,0.020676,0.017347,0.016646,0.009112,0.019099,0.01542,0.016646,0.012791,succ
0.061673,0.039232,0.038263,0.035357,0.031482,0.017598,0.023571,0.034711,0.022764,0.029222,0.022118,0.013884,0.015015,0.015337,0.020665,0.019051,0.012754,0.016952,succ
0.060721,0.056673,0.052751,0.026439,0.031499,0.036053,0.028083,0.021632,0.019734,0.018216,0.020493,0.025553,0.02277,0.008602,0.013915,0.016319,0.018469,0.015054,succ
0.046422,0.048633,0.044095,0.027109,0.03025,0.026992,0.024898,0.023502,0.020012,0.01943,0.021408,0.017685,0.020593,0.011751,0.018615,0.020128,0.018499,0.016405,succ
0.050897,0.050534,0.046368,0.032784,0.034414,0.028256,0.027893,0.033871,0.020648,0.027893,0.018113,0.021735,0.016845,0.011049,0.019924,0.015577,0.01286,0.018656,succ
0.047036,0.056189,0.045487,0.026616,0.03746,0.028869,0.030137,0.022673,0.018166,0.019152,0.016899,0.026898,0.022532,0.009013,0.021265,0.021405,0.016617,0.017322,succ
0.051305,0.044477,0.042543,0.030094,0.040247,0.028886,0.027435,0.021997,0.019096,0.023205,0.0197,0.021634,0.019942,0.009911,0.017283,0.015591,0.011603,0.012328,unsucc
0.055234,0.053209,0.046645,0.029816,0.034774,0.034285,0.029258,0.030515,0.020599,0.023532,0.017457,0.021367,0.018155,0.010334,0.015781,0.012848,0.010684,0.018784,unsucc
0.048348,0.04996,0.045052,7.30E-05,0.034063,0.031353,0.024907,0.027837,7.30E-05,0.022269,7.30E-05,0.022343,0.019632,7.30E-05,7.30E-05,7.30E-05,0.011428,0.016482,unsucc
0.068087,0.057309,0.050209,0.036643,0.024724,0.030303,0.01737,0.026499,0.025739,0.023203,0.02054,0.01382,0.011031,0.010397,0.012299,0.00989,0.014074,0.012679,unsucc
0.068415,0.052446,0.051101,0.037653,0.036141,0.031266,0.033955,0.021852,0.027904,0.019499,0.021852,0.02034,0.018995,0.007228,0.016137,0.02034,0.01412,0.010758,succ
0.0417,0.048276,0.046512,0.037209,0.026945,0.036568,0.022454,0.021171,0.018123,0.017322,0.028869,0.017642,0.017322,0.010746,0.017642,0.017001,0.015878,0.01251,succ
0.084059,0.050365,0.05102,0.032133,0.033996,0.021153,0.024427,0.036364,0.028255,0.039486,0.01511,0.008814,0.011534,0.013951,0.014052,0.013196,0.01108,0.014757,unsucc
0.064857,0.04814,0.050528,0.035696,0.023881,0.030794,0.02187,0.021619,0.028029,0.0181,0.027024,0.017848,0.016088,0.011438,0.019105,0.01634,0.010935,0.013072,succ
0.066175,0.05294,0.04888,0.031584,0.030531,0.028877,0.024064,0.025568,0.026019,0.021657,0.019401,0.014438,0.016093,0.014137,0.01504,0.01519,0.010829,0.017897,unsucc
