@relation pima_diabetes
@attribute 'daici' numeric
@attribute 'dongci' numeric
@attribute 'renming' numeric
@attribute 'mingci' numeric
@attribute 'zhuci' numeric
@attribute 'shijianmingci' numeric
@attribute 'jieci' numeric
@attribute 'gantanci' numeric
@attribute 'fangweimingci' numeric
@attribute 'shuci' numeric
@attribute 'fuci' numeric
@attribute 'xiyu' numeric
@attribute 'biaodian' numeric
@attribute 'xingrongci' numeric
@attribute 'juzishu' numeric
@attribute 'tingdunshu' numeric
@attribute 'juziposuidu' numeric
@attribute 'class' { unsucc, succ}
@data
1.989189189,5.801801802,0.744144144,4.418018018,2.879279279,0.16036036,5.169369369,0.034234234,0.38018018,0.745945946,2.663063063,0.174774775,4.535135135,0.789189189,1110,3720,3.351351351,unsucc
1.458715596,4.5163827,0.792922674,4.950196592,2.066841415,0.263433814,4.764089122,0.02621232,0.360419397,0.963302752,2.372214941,0.254259502,4.204456094,0.897771953,763,2400,3.145478375,succ
1.554868624,6.307573416,0.381761978,5.961360124,2.758887172,0.126738794,5.312210201,0,0.537867079,0.965996909,3.261205564,0.279752705,4.460587326,1.394126739,647,2308,3.567233385,succ
1.448598131,4.644859813,0.162883845,3.966622163,2.535380507,0.153538051,4.746328438,0.076101469,0.32176235,0.73564753,2.018691589,0.222963952,4.277703605,1.072096128,1498,4334,2.893190921,unsucc
2.539525692,8.035573123,0.181818182,7.883399209,3.146245059,0.23715415,6.496047431,0.003952569,0.916996047,0.988142292,4.341897233,0.318181818,5.399209486,2.035573123,506,2212,4.371541502,succ
2.943157895,5.454736842,0.214736842,4.766315789,3.357894737,0.170526316,6.208421053,0.012631579,0.604210526,1.008421053,3.284210526,0.164210526,4.823157895,1.174736842,950,2848,2.997894737,unsucc
2.489953632,6.646058733,0.765069552,5.29675425,3.58423493,0.191653787,5.768160742,0.051004637,0.457496136,0.755795981,3.646058733,0.255023184,4.894899536,1.259659969,1294,5154,3.982998454,unsucc
2.167770419,8.781456954,0.924944812,8.754966887,3.514348786,0.262693157,6.459161148,0.002207506,0.812362031,1.501103753,4.962472406,0.441501104,4.940397351,1.710816777,453,1980,4.370860927,succ
1.006993007,3.848776224,0.109265734,3.520979021,1.214160839,0.076923077,3.804195804,0.011363636,0.281468531,0.568181818,1.642482517,0.293706294,3.295454545,0.689685315,2288,6570,2.871503497,unsucc
1.368078176,4.470684039,0.558631922,4.543973941,2.335504886,0.141693811,4.061889251,0.022801303,0.312703583,0.895765472,2.496742671,0.2247557,3.558631922,0.892508143,614,1933,3.148208469,succ
1.715613383,6.083643123,0.479553903,5.905204461,2.80669145,0.171003717,3.845724907,0.00929368,0.700743494,0.944237918,2.871747212,0.243494424,3.005576208,0.925650558,1076,2712,2.520446097,unsucc
1.576972833,4.648124191,0.179818887,3.472186287,2.076326003,0.15912031,4.304010349,0.04915912,0.40232859,0.640362225,2.393272962,0.135834411,3.679172057,0.684346701,1546,4212,2.724450194,unsucc
1.111744584,4.192702395,0.288483466,3.862029647,1.345496009,0.126567845,4.319270239,0.009122007,0.271379704,0.607753706,2.028506271,0.269099202,3.885974914,0.736602052,877,2649,3.020524515,succ
1.652985075,4.803482587,0.34079602,4.072139303,2.345771144,0.184079602,4.720149254,0.014925373,0.339552239,0.745024876,2.638059701,0.14800995,4.171641791,1.036069652,804,2542,3.161691542,succ
1.305825243,4.567961165,0.250809061,4.296116505,2.388349515,0.210355987,4.033980583,0.011326861,0.535598706,0.974110032,2.53236246,0.16828479,3.323624595,0.920711974,1236,3354,2.713592233,unsucc
1.260548523,4.264767932,0.244725738,3.628691983,2.540084388,0.121308017,4.833333333,0.170886076,0.195147679,0.342827004,1.874472574,0.207805907,4.448312236,0.948312236,1896,5708,3.010548523,unsucc
0.942664418,4.795952782,0.259696459,5.644182125,1.875210793,0.116357504,4.718381113,0.008431703,0.41989882,0.910623946,1.876897133,0.251264755,4.096121417,1.13153457,1186,4240,3.575042159,unsucc
1.866666667,6.966666667,0.465,6.488333333,2.875,0.223333333,5.386666667,0.028333333,0.443333333,1.075,3.438333333,0.305,4.566666667,1.361666667,1200,4582,3.818333333,unsucc
1.953900709,5.482269504,0.863475177,5.54964539,2.985815603,0.218085106,5.75177305,0.046099291,0.384751773,1.10106383,2.611702128,0.258865248,5.147163121,1.060283688,564,2089,3.703900709,succ
1.796044499,4.365883807,0.208899876,3.51421508,1.880098888,0.096415328,4.295426452,0.018541409,0.343634116,0.856613103,2.037082818,0.14091471,3.725587145,0.719406675,1618,4644,2.870210136,unsucc
1.874186551,3.815618221,0.296095445,2.523861171,1.55856833,0.223427332,4.104121475,0.023861171,0.182212581,0.414316703,1.903470716,0.136659436,3.726681128,0.595444685,1844,5830,3.161605206,unsucc
1.336820084,3.279288703,0.266736402,2.544979079,1.642259414,0.118200837,3.221757322,0.036610879,0.150627615,0.417364017,1.329497908,0.124476987,2.835774059,0.630753138,1912,3962,2.072175732,unsucc
3.179878049,8.786585366,0.243902439,6.859756098,4.451219512,0.31402439,6.286585366,0.021341463,0.820121951,1.353658537,4.807926829,0.490853659,5.158536585,1.881097561,328,1519,4.631097561,succ
0.911922664,3.105263158,0.487647691,3.040816327,0.783029001,0.132116004,3.344790548,0.012889366,0.177228786,0.581095596,1.169709989,0.098818475,2.980665951,0.443609023,931,2099,2.254564984,succ
1.443210931,4.317677199,0.563620837,4.035866781,2.077711358,0.154568745,4.037574722,0.022203245,0.304013664,0.695132365,2.098206661,0.120409906,3.501280956,0.701110162,1171,3312,2.828351836,succ
1.250980392,3.83627451,0.470588235,3.658823529,1.642156863,0.121568627,3.948039216,0.003921569,0.338235294,0.693137255,2.015686275,0.176470588,3.419607843,0.752941176,2040,5842,2.86372549,unsucc
0.89198036,3.448445172,0.445171849,2.925531915,1.481178396,0.085924714,2.829787234,0.018003273,0.281505728,0.58101473,1.683306056,0.123567921,2.4599018,0.557283142,2444,5132,2.099836334,unsucc
1.232323232,4.815295815,0.258297258,5.093795094,2.025974026,0.15007215,4.512265512,0.031746032,0.359307359,0.772005772,2.225108225,0.25974026,3.946608947,0.883116883,1386,4480,3.232323232,unsucc
1.478612717,4.41849711,0.139884393,4.206936416,1.929479769,0.159537572,4.068208092,0.015028902,0.397687861,0.714450867,2.352601156,0.322543353,3.532947977,0.941040462,1730,5166,2.986127168,unsucc
1.598561151,5.015827338,0.405755396,4.433093525,2.326618705,0.174100719,4.846043165,0.027338129,0.434532374,0.687769784,2.782733813,0.230215827,4.135251799,0.818705036,695,2289,3.29352518,succ
3.570512821,10.16346154,2.378205128,10.90705128,5.509615385,0.333333333,8.862179487,0.012820513,0.887820513,1.586538462,5.237179487,0.368589744,7.346153846,1.746794872,312,1946,6.237179487,succ
2.605263158,7.460526316,0.105263158,7.657894737,4.078947368,0.197368421,7.092105263,0.013157895,1.026315789,1.671052632,4.065789474,0.447368421,6.039473684,1.947368421,76,367,4.828947368,succ
1.45553539,5.533575318,0.940108893,5.747731397,2.823956443,0.225045372,5.460980036,0.025408348,0.522686025,0.769509982,2.629764065,0.159709619,4.754990926,1.154264973,551,2078,3.771324864,succ
2.804733728,7.25443787,0.544378698,6.145956607,3.495069034,0.360946746,5.453648915,0.151873767,0.609467456,1.009861933,3.639053254,0.345167653,4.445759369,1.153846154,1014,3568,3.518737673,unsucc
1.222772277,4.51320132,0.575907591,4.650165017,2.004950495,0.214521452,3.914191419,0.001650165,0.376237624,0.924092409,2.151815182,0.168316832,3.336633663,0.747524752,606,1581,2.608910891,succ
1.695335277,5.670553936,0.32361516,5.083090379,2.520408163,0.428571429,5.157434402,0.021865889,0.396501458,0.746355685,2.609329446,0.271137026,4.465014577,1.056851312,1372,5012,3.653061224,unsucc
1.44966443,5.246644295,0.654362416,4.545302013,2.010067114,0.10738255,4.756711409,0.016778523,0.30704698,0.840604027,2.587248322,0.196308725,4.197986577,1.10738255,596,2060,3.456375839,succ
0.958362738,3.077628793,0.30910374,2.796047989,1.304869442,0.098800282,2.712773465,0.003528582,0.289343684,0.575158786,1.355681016,0.165137615,2.345095272,0.49047283,2834,5686,2.006351447,unsucc
2.089974293,7.483290488,0.843187661,7.179948586,3.287917738,0.203084833,6.380462725,0.041131105,0.686375321,1.28277635,3.655526992,0.179948586,5.493573265,1.323907455,778,3602,4.629820051,unsucc
1.544854881,3.934036939,0.381266491,4.436675462,1.935356201,0.17414248,3.31530343,0.013192612,0.387862797,0.908970976,2.279683377,0.186015831,2.749340369,0.963060686,758,1957,2.581794195,succ
1.873417722,4.7920434,0.580470163,4.618444846,2.576853526,0.146473779,5.710669078,0.066907776,0.38517179,0.835443038,2.650994575,0.169981917,5.092224231,1.059674503,553,1965,3.553345389,succ
1.885714286,6.536734694,0.320408163,6.046938776,2.926530612,0.120408163,5.851020408,0.016326531,0.528571429,1.004081633,3.012244898,0.314285714,5.010204082,1.124489796,980,4170,4.255102041,unsucc
1.254716981,5.541509434,0.352830189,5.645283019,2.028301887,0.116981132,5.162264151,0.013207547,0.571698113,1.252830189,2.441509434,0.279245283,4.39245283,0.937735849,530,1939,3.658490566,succ
1.712177122,5.867158672,0.974169742,6.525830258,2.642066421,0.306273063,5.939114391,0.044280443,0.450184502,1.105166052,2.848708487,0.254612546,5.095940959,1.073800738,542,2013,3.71402214,succ
2.623024831,8.169300226,0.656884876,8.200902935,3.812641084,0.422121896,6.372460497,0.020316027,0.934537246,1.232505643,4.772009029,0.295711061,5.218961625,1.440180587,443,1955,4.413092551,succ
1.034516765,4.297830375,0.181459566,4.278106509,1.859960552,0.123274162,4.278106509,0.018737673,0.362919132,0.539447732,1.854043393,0.154832347,3.627218935,0.822485207,2028,5588,2.755424063,unsucc
1.473170732,5.27804878,0.423170732,5.223170732,2.362195122,0.175609756,5.417073171,0.023170732,0.520731707,0.847560976,2.468292683,0.184146341,4.564634146,0.86097561,1640,5690,3.469512195,unsucc
1.299093656,3.750755287,0.326283988,3.457703927,1.764350453,0.113293051,3.799093656,0.021148036,0.288519637,0.527190332,1.941087613,0.182779456,3.359516616,0.785498489,1324,3366,2.542296073,unsucc
1.69527897,4.988555079,0.652360515,4.104434907,2.426323319,0.167381974,4.577968526,0.007153076,0.407725322,0.686695279,2.628040057,0.243204578,4.058655222,0.82546495,1398,4870,3.483547926,unsucc
1.040181956,3.185746778,0.188021228,3.623199393,1.520849128,0.359363154,3.499620925,0.016679303,0.306292646,0.59893859,1.413949962,0.141015921,3.059135709,0.573161486,2638,5850,2.217589083,unsucc
1.099537037,3.451388889,0.543981481,3.751157407,1.703703704,0.105324074,3.893518519,0.020833333,0.303240741,0.662037037,1.511574074,0.172453704,3.435185185,0.553240741,1728,4882,2.825231481,unsucc
2.248049922,7.39625585,0.784711388,7.254290172,2.372854914,0.296411856,6.661466459,0.048361934,0.533541342,1.04524181,3.652106084,0.310452418,5.878315133,1.258970359,1282,6472,5.048361934,unsucc
1.229338843,3.684917355,0.340909091,3.820247934,1.179752066,0.102272727,3.598140496,0.001033058,0.310950413,0.752066116,2.034090909,0.201446281,3.18285124,0.888429752,1936,5096,2.632231405,unsucc
2.768240343,6.605150215,0.173819742,6.017167382,3.150214592,0.188841202,5.053648069,0.015021459,0.545064378,0.832618026,3.223175966,0.208154506,4.092274678,0.991416309,932,3020,3.240343348,unsucc
0.828775268,3.631391201,0.155766944,3.344827586,1.293697979,0.115338882,4.569560048,0.028537455,0.280618312,0.613555291,1.524375743,0.156956005,4.205707491,0.848989298,1682,5316,3.160523187,unsucc
1.24959217,4.899945623,0.553017945,5.06307776,2.36867863,0.22675367,4.1348559,0.015225666,0.413811854,0.739532355,2.718325177,0.170201196,3.4045677,0.999456226,1839,5062,2.752582926,succ
1.536363636,4.947272727,0.498181818,5.058181818,2.145454545,0.198181818,5.478181818,0.032727273,0.46,0.929090909,2.34,0.3,4.805454545,1.041818182,1100,4326,3.932727273,unsucc
1.144557823,4.630952381,0.367346939,4.576530612,1.224489796,0.158163265,5.397959184,0.003401361,0.294217687,0.676870748,1.863945578,0.31122449,4.986394558,1.178571429,1176,4562,3.879251701,unsucc
1.310077519,5.117829457,0.325581395,4.572093023,2.07751938,0.184496124,4.330232558,0.015503876,0.489922481,0.862015504,2.705426357,0.212403101,3.736434109,0.914728682,1290,3842,2.978294574,unsucc
2.773006135,7.751533742,0.493865031,8.539877301,3.417177914,0.226993865,6.960122699,0.012269939,0.81595092,1.5,3.987730061,0.435582822,5.837423313,1.506134969,652,3636,5.576687117,unsucc
1.74411303,4.863422292,0.320251177,4.868131868,2.254317111,0.229199372,4.326530612,0.004709576,0.525902669,0.764521193,2.874411303,0.218210361,3.433281005,0.855572998,637,1985,3.116169545,succ
1.776344086,5.197849462,0.765591398,5.417204301,1.989247312,0.268817204,5.827956989,0.021505376,0.395698925,0.71827957,2.223655914,0.255913978,5.12688172,0.883870968,930,3508,3.772043011,unsucc
2.61358811,8.475583864,0.074309979,7.927813163,4.129511677,0.193205945,7.180467091,0.021231423,0.711252654,1.653927813,3.910828025,0.343949045,6.06581741,1.719745223,471,2215,4.702760085,succ
1.516206483,4.953181273,0.537815126,4.769507803,2.630252101,0.298919568,4.727490996,0.028811525,0.405762305,0.713085234,2.460984394,0.192076831,4.039615846,1.052821128,1666,5256,3.154861945,unsucc
2.340949033,6.420035149,0.502636204,6.261862917,3.240773286,0.260105448,5.188049209,0.014059754,0.636203866,0.817223199,2.945518453,0.281195079,4.131810193,1.191564148,1138,3652,3.20913884,unsucc
1.856230032,5.247603834,0.282747604,5.384984026,2.92971246,0.170926518,5.049520767,0.022364217,0.589456869,0.686900958,2.686900958,0.226837061,4.051118211,1.019169329,1252,4138,3.305111821,unsucc
1.468401487,5.387856258,0.794299876,5.251548947,1.542750929,0.203221809,5.3866171,0.043370508,0.483271375,0.757125155,2.712515489,0.257744734,4.697645601,0.774473358,1614,6242,3.867410161,unsucc
2.418831169,6.561688312,0.050865801,4.25,2.00974026,0.655844156,5.064935065,0.004329004,0.29978355,0.786796537,2.399350649,0.154761905,4.104978355,1.297619048,1848,6854,3.708874459,unsucc
1.653409091,5.039772727,0.53125,4.582386364,2.018465909,0.157670455,5.024147727,0.042613636,0.414772727,0.623579545,2.569602273,0.231534091,4.356534091,0.971590909,1408,4964,3.525568182,unsucc
1.235357918,4.367678959,0.395336226,4.221800434,1.80802603,0.195770065,4.337852495,0.039045553,0.451735358,0.658893709,2.428958785,0.249457701,3.727765727,0.811822126,3688,11010,2.985357918,unsucc
1.297935103,3.979351032,0.084070796,4.271386431,1.771386431,0.182890855,4.325958702,0.010324484,0.443952802,0.805309735,1.983775811,0.162241888,3.724188791,0.772861357,1356,3824,2.820058997,unsucc
2.034146341,7.604878049,0.587804878,7.153658537,2.83902439,0.243902439,5.834146341,0.019512195,0.648780488,0.870731707,3.524390244,0.292682927,4.96097561,1.356097561,820,3610,4.402439024,unsucc
1.718794835,5.307030129,0.711621234,5.106169297,2.426111908,0.205164993,5.109038737,0.010043042,0.473457676,0.99713056,2.847919656,0.182209469,4.322812052,0.962697274,697,2725,3.909612626,succ
1.768762677,5.326572008,0.427991886,4.736308316,2.821501014,0.135902637,4.346855984,0.002028398,0.446247465,0.693711968,3.190669371,0.281947262,3.488843813,1.030425963,493,1605,3.255578093,succ
1.057366362,3.698826597,0.114732725,3.52672751,1.591916558,0.143415906,3.697522816,0.039113429,0.262059974,0.560625815,1.846153846,0.192959583,3.260756193,0.60756193,1534,3842,2.504563233,unsucc
2.445623342,5.941644562,0.353669319,4.49867374,3.026525199,0.212201592,5.591511936,0.030946065,0.425287356,0.904509284,3.052166225,0.24403183,4.789566755,1.050397878,2262,8850,3.912466844,unsucc
1.201342282,3.275167785,0.472035794,2.959731544,1.535794183,0.119686801,3.142058166,0.059284116,0.231543624,0.572706935,1.856823266,0.105145414,2.784116331,0.565995526,1788,4006,2.24049217,unsucc
2.611764706,7.027941176,0.983823529,6.804411765,3.179411765,0.164705882,6.322058824,0.013235294,0.657352941,1.017647059,3.325,0.197058824,5.379411765,1.041176471,1360,5640,4.147058824,unsucc
1.421281216,4.015200869,0.254071661,3.425624321,1.888165038,0.124864278,3.732899023,0.028230185,0.381107492,0.669923996,2.157437568,0.194353963,3.280130293,0.920738328,921,2273,2.467969598,succ
0.91356383,3.683510638,0.280585106,4.363031915,1.839095745,0.210106383,3.449468085,0.001329787,0.418882979,0.656914894,2.13962766,0.155585106,2.97606383,0.886968085,752,1737,2.309840426,succ
1.844086022,6.724014337,0.247311828,6.336917563,2.70609319,0.189964158,5.503584229,0.010752688,0.600358423,0.962365591,3.408602151,0.32078853,4.598566308,1.292114695,1116,4304,3.856630824,unsucc
2.052724077,5.437609842,0.609841828,5.55711775,2.683655536,0.307557118,5.20913884,0.0228471,0.520210896,1.001757469,3.008787346,0.179261863,4.344463972,1.253075571,1138,4332,3.806678383,unsucc
1.572483841,6.451523546,1.001846722,6.429362881,2.616805171,0.25023084,4.740535549,0.000923361,0.619575254,1.096952909,3.024007387,0.199445983,3.926131117,0.954755309,2166,7632,3.523545706,unsucc
1.459976105,5.025089606,0.437275986,5.222222222,2.315412186,0.135005974,5.016726404,0.037037037,0.574671446,0.876941458,2.679808841,0.19832736,4.383512545,0.978494624,1674,5932,3.543608124,unsucc
1.557715674,4.481166464,0.411907655,4.246658566,2.234507898,0.130012151,3.928311057,0.008505468,0.331713244,0.854191981,2.309842041,0.138517618,3.358444714,0.788578372,1646,4618,2.805589307,unsucc
2.0501002,6.527054108,0.773547094,6.328657315,2.953907816,0.240480962,6.082164329,0.02004008,0.452905812,1.04008016,2.825651303,0.372745491,5.254509018,0.953907816,998,4356,4.364729459,unsucc
1.12539185,3.426332288,0.523510972,3.12539185,1.650470219,0.081504702,3.47492163,0.029780564,0.271159875,0.62539185,1.74137931,0.119122257,3.042319749,0.498432602,1276,2902,2.274294671,unsucc
5.078125,10.625,0.84375,8.046875,4.765625,0.25,9.890625,0.109375,0.859375,1.5625,4.328125,0.265625,8.390625,1.296875,128,658,5.140625,unsucc
1.44922426,3.716502116,0.449929478,3.109308886,1.52045134,0.120592384,4.076163611,0.042313117,0.221438646,0.448519041,1.74471086,0.118476728,3.617066291,0.667136812,2836,7472,2.634696756,unsucc
1.379928315,5.065710872,0.33213859,4.341696535,2.021505376,0.17562724,4.560334528,0.04181601,0.449223417,0.660692951,2.512544803,0.247311828,3.988052569,0.996415771,1674,5794,3.461170848,unsucc
1.526829268,4.112195122,0.115447154,3.191869919,1.578861789,0.112195122,4.191869919,0.021138211,0.250406504,0.682926829,1.853658537,0.198373984,3.741463415,0.749593496,1230,3688,2.998373984,unsucc
2.243816254,5.521201413,0.572438163,4.653710247,2.478798587,0.266784452,5.166077739,0.049469965,0.328621908,0.959363958,2.761484099,0.259717314,4.544169611,0.941696113,1132,3956,3.494699647,unsucc
1.332398317,6.033660589,0.697054698,6.964936886,2.105189341,0.276297335,4.709677419,0.004207574,0.56802244,1.166900421,2.834502104,0.193548387,3.819074334,1.103786816,1426,5032,3.528751753,unsucc
3.222488038,9.983253589,0.593301435,8.40430622,3.688995215,0.244019139,10.35406699,0.045454545,0.803827751,1.703349282,4.806220096,0.401913876,9.399521531,1.825358852,836,6068,7.258373206,unsucc
1.826758148,4.761578045,0.576329331,4.682675815,1.97084048,0.192109777,5.617495712,0.041166381,0.325900515,0.624356775,2.02058319,0.193825043,5.085763293,0.706689537,1166,3966,3.401372213,unsucc
1.202614379,3.847058824,0.490196078,3.779084967,1.641830065,0.118954248,4.447058824,0.031372549,0.264052288,0.609150327,2.065359477,0.179084967,4.02745098,0.870588235,765,2268,2.964705882,succ
1.591703057,5.949781659,0.427947598,5.786026201,2.550218341,0.168122271,5.659388646,0.056768559,0.631004367,0.827510917,2.692139738,0.362445415,4.877729258,1.203056769,916,3574,3.901746725,unsucc
1.253623188,4.615942029,0.165217391,3.960869565,2.126086957,0.134782609,4.098550725,0.01884058,0.323188406,0.805797101,2.386956522,0.169565217,3.676811594,0.97826087,1380,3814,2.763768116,unsucc
1.485148515,5.279207921,0.594059406,5.766336634,1.320792079,0.308910891,5.641584158,0.027722772,0.598019802,0.877227723,2.922772277,0.283168317,4.992079208,0.871287129,1010,4288,4.245544554,unsucc
1.077012835,4.372228705,0.340723454,4.646441074,2.389731622,0.200700117,4.465577596,0.007001167,0.547257876,0.824970828,2.351225204,0.196032672,3.808634772,0.750291715,857,2726,3.180863477,succ
1.284230406,4.922568461,0.187913126,5.57884797,2.527856468,0.093484419,3.95184136,0.007554297,0.484419263,0.892351275,2.227573182,0.209631728,3.106704438,0.873465534,1059,2812,2.655335222,succ
1.30620155,2.689922481,0.226098191,2.50129199,1.543927649,0.100775194,4.046511628,0.024547804,0.156330749,0.321705426,1.528423773,0.157622739,3.700258398,0.475452196,1548,3570,2.30620155,unsucc
2.41809291,4.82396088,0.190709046,4.992665037,2.222493888,0.410757946,5.144254279,0.004889976,0.525672372,0.718826406,2.422982885,0.207823961,4.224938875,0.792176039,818,2780,3.398533007,unsucc
1.076383476,3.440374123,0.200311769,3.283710055,1.480124708,0.121590023,3.793452845,0.009353079,0.289166017,0.455183164,1.880748246,0.174590803,3.099766173,0.628994544,2566,5978,2.329696025,unsucc
0.916666667,3.167624521,0.314176245,2.730842912,1.538314176,0.138888889,2.636015326,0.013409962,0.264367816,0.481800766,1.437739464,0.087164751,2.24137931,0.582375479,2088,3818,1.828544061,unsucc
1.876712329,4.872146119,0.312024353,4.181126332,2.219178082,0.207001522,4.284627093,0.01978691,0.389649924,0.627092846,2.207001522,0.153729072,3.656012177,0.617960426,1314,3744,2.849315068,unsucc
2.271585557,6.965463108,0.806907378,6.85400314,3.076923077,0.270015699,5.640502355,0.029827316,0.671899529,0.797488226,3.579277865,0.222919937,4.590266876,1.193092622,1274,4952,3.886970173,unsucc
1.108518086,3.072345391,0.082847141,2.26487748,1.336056009,0.109684947,3.23453909,0.029171529,0.170361727,0.57176196,1.516919487,0.107351225,2.992998833,0.50991832,1714,3870,2.257876313,unsucc
1.186861314,4.508029197,0.410218978,3.83649635,2.265693431,0.122627737,4.308029197,0.004379562,0.350364964,0.75620438,2.740145985,0.159124088,3.811678832,0.867153285,685,2078,3.033576642,succ
3.047091413,8.947368421,1.066481994,7.404432133,3.905817175,0.301939058,8.157894737,0.074792244,0.576177285,0.997229917,4.210526316,0.229916898,6.770083102,1.650969529,722,3838,5.315789474,unsucc
2.562874251,6.125748503,0.317365269,5.954091816,2.736526946,0.191616766,5.844311377,0.00998004,0.588822355,0.720558882,2.598802395,0.213572854,4.998003992,0.904191617,1002,3804,3.796407186,unsucc
1.136666667,4.775,0.401666667,5.218333333,2.243333333,0.211666667,4.825,0.016666667,0.651666667,1.021666667,2.465,0.201666667,4.046666667,1.045,1200,3998,3.331666667,unsucc
1.59972863,4.466757123,0.26458616,3.748982361,1.40027137,0.126187246,4.081411126,0.006784261,0.226594301,0.65807327,2.196743555,0.261872456,3.469470828,1.013568521,737,2155,2.924016282,succ
1.209543568,4.860995851,0.454356846,4.678423237,2.514522822,0.165975104,5.097510373,0.026970954,0.375518672,0.912863071,2.491701245,0.203319502,4.591286307,1.128630705,964,3422,3.549792531,unsucc
2.557235421,5.88336933,0.617710583,5.09287257,2.816414687,0.164146868,6.889848812,0.088552916,0.52699784,0.647948164,2.524838013,0.235421166,6.213822894,0.902807775,926,3542,3.825053996,unsucc
1.534736842,7.250526316,0.738947368,7.025263158,2.658947368,0.221052632,6.751578947,0.031578947,0.555789474,1.307368421,3.534736842,0.271578947,5.922105263,1.421052632,950,4530,4.768421053,unsucc
1.65158371,4.784313725,0.453996983,4.280542986,2.334841629,0.143288084,4.470588235,0.009049774,0.401206637,0.702865762,2.199095023,0.19306184,3.785822021,0.825037707,1326,4106,3.09653092,unsucc
2.130016051,5.227929374,0.359550562,4.443017657,2.120385233,0.221508828,4.020866774,0.035313002,0.443017657,0.876404494,2.404494382,0.141252006,3.272873194,0.645264848,1246,3324,2.667736758,unsucc
1.208530806,4.618483412,0.319905213,4.440758294,2.003554502,0.123222749,4.766587678,0.030805687,0.421800948,0.591232227,1.896919431,0.16943128,4.08056872,0.75,1688,5320,3.151658768,unsucc
1.180306905,3.447570332,0.586956522,3.742966752,1.50511509,0.111253197,3.519181586,0.006393862,0.234015345,0.630434783,1.772378517,0.231457801,3.131713555,0.740409207,1564,4056,2.593350384,unsucc
2.57537155,7.114649682,0.530785563,6.968152866,3.420382166,0.299363057,5.384288747,0.008492569,0.675159236,1.184713376,3.983014862,0.290870488,4.292993631,1.35881104,942,3682,3.908704883,unsucc
0.969251337,3.451871658,0.414438503,3.632352941,1.962566845,0.10026738,2.961229947,0.012032086,0.296791444,0.479946524,1.625668449,0.076203209,2.453208556,0.701871658,1496,3134,2.094919786,unsucc
1.822843823,6.58041958,0.328671329,6.909090909,2.811188811,0.214452214,5.482517483,0,0.578088578,1.233100233,3.834498834,0.372960373,4.389277389,1.233100233,858,3486,4.062937063,unsucc
1.907582938,5.390995261,0.760663507,5.042654028,3.078199052,0.180094787,5.829383886,0.018957346,0.452606635,1.033175355,2.639810427,0.139810427,5.004739336,0.931279621,844,2768,3.279620853,unsucc
1.188581315,4.8183391,0.626297578,4.351211073,2.602076125,0.167820069,3.944636678,0.006920415,0.53633218,0.693771626,2.614186851,0.138408304,3.186851211,0.742214533,1156,2982,2.579584775,unsucc
1.493468795,4.412191582,0.177068215,4.010159652,2.203193033,0.149492017,4.24383164,0.023222061,0.478955007,0.789550073,2.140783745,0.201741655,3.603773585,0.818577649,1378,4008,2.908563135,unsucc
1.655821918,5.664383562,0.698630137,5.294520548,2.643835616,0.244863014,4.934931507,0.020547945,0.421232877,1.133561644,3.157534247,0.203767123,4.282534247,1.135273973,1168,4264,3.650684932,unsucc
1.555240793,4.96789424,0.41170916,4.716713881,3.068932956,0.158640227,4.449480642,0.027384325,0.399433428,0.580736544,2.372049103,0.193578848,3.735599622,1.015108593,1059,2783,2.627950897,succ
1.456824513,5.079387187,0.587743733,4.955431755,2.32729805,0.206128134,4.320334262,0.009749304,0.519498607,0.818941504,2.752089136,0.185236769,3.601671309,0.951253482,718,2213,3.082172702,succ
0.983082707,4.421992481,0.219924812,4.219924812,1.25093985,0.140037594,4.251879699,0.010338346,0.331766917,0.72462406,1.705827068,0.211466165,3.683270677,0.898496241,1064,3381,3.177631579,succ
1.785714286,5.720779221,1.183982684,7.586580087,3.140692641,0.294372294,6.233766234,0.023809524,0.714285714,1.086580087,3.119047619,0.227272727,5.285714286,1.090909091,462,2116,4.58008658,succ
1.074074074,4.825185185,0.543703704,4.343703704,2.299259259,0.10962963,4.234074074,0.008888889,0.324444444,0.945185185,1.906666667,0.131851852,3.585185185,0.823703704,1350,3938,2.917037037,unsucc
1.997575758,6.082424242,0.84,5.432727273,2.757575758,0.170909091,5.189090909,0.059393939,0.326060606,0.739393939,3.032727273,0.31030303,4.598787879,1.066666667,825,3395,4.115151515,succ
1.312328767,5.456164384,0.565753425,5.106849315,2.491780822,0.161643836,4.382191781,0.012328767,0.593150685,0.763013699,2.947945205,0.164383562,3.575342466,1.063013699,730,2198,3.010958904,succ
1.939781022,6.093065693,0.127737226,5.282846715,2.233576642,0.273722628,5.28649635,0.005474453,0.53649635,1.133211679,3.872262774,0.208029197,4.439781022,1.428832117,548,2036,3.715328467,succ
1.693721286,5.156202144,0.255742726,5.165390505,3.206738132,0.205206738,5.036753446,0.032159265,0.575803982,0.718223583,2.656967841,0.21898928,4.341500766,0.986217458,653,2369,3.627871363,succ
2.089506173,5.660493827,0.37037037,5.430555556,2.975308642,0.37962963,5.422839506,0.067901235,0.490740741,0.663580247,3.141975309,0.192901235,4.714506173,1.189814815,648,2555,3.942901235,succ
