@relation pima_diabetes
@attribute 'daici' numeric
@attribute 'dongci' numeric
@attribute 'renming' numeric
@attribute 'mingci' numeric
@attribute 'zhuci' numeric
@attribute 'shijianmingci' numeric
@attribute 'jieci' numeric
@attribute 'gantanci' numeric
@attribute 'fangweimingci' numeric
@attribute 'shuci' numeric
@attribute 'fuci' numeric
@attribute 'xiyu' numeric
@attribute 'biaodian' numeric
@attribute 'xingrongci' numeric
@attribute 'juzishu' numeric
@attribute 'juziposuidu' numeric
@attribute 'class' { unsucc, succ}
@data
2.09671848,6.899827288,0.649395509,7.191709845,3.350604491,0.26597582,6.538860104,0.020725389,0.587219344,1.143350604,3.474956822,0.317789292,5.545768566,1.105354059,579,4.469775475,succ
1.614035088,7.831578947,0.422807018,7.184210526,2.715789474,0.221052632,6.480701754,0.022807018,0.745614035,1.129824561,3.571929825,0.243859649,5.328070175,1.338596491,570,4.48245614,succ
1.757322176,6.493723849,0.822175732,7.173640167,3.451882845,0.244769874,5.870292887,0.014644351,0.589958159,1.035564854,3.087866109,0.238493724,4.926778243,1.315899582,478,4.0041841,succ
2.430672269,7.369747899,0.716386555,7.012605042,4.678571429,0.224789916,6.31302521,0.012605042,0.569327731,1.460084034,3.880252101,0.357142857,5.350840336,1.907563025,476,4.521008403,succ
1.946268657,6.43880597,0.543283582,6.997014925,3.501492537,0.27761194,5.826865672,0.149253731,0.614925373,1.140298507,3.274626866,0.432835821,4.585074627,1.36119403,335,3.426865672,succ
2.292631579,6.374736842,0.583157895,6.972631579,3.705263158,0.227368421,4.953684211,0.029473684,0.568421053,1.052631579,3.490526316,0.233684211,3.966315789,1.172631579,475,3.517894737,succ
2.499115044,7.113274336,1.315044248,6.969911504,2.987610619,0.299115044,6.803539823,0.047787611,0.500884956,0.753982301,3.43539823,0.253097345,5.789380531,1.16460177,565,4.472566372,succ
2.844990548,7.627599244,0.45557656,6.935727788,3.234404537,0.497164461,6.311909263,0.037807183,0.631379962,0.967863894,3.512287335,0.270321361,5.160680529,0.926275992,529,4.001890359,succ
2.320490368,7.338003503,0.411558669,6.929947461,3.373029772,0.253940455,6.795096322,0.077057793,0.57267951,1.124343257,3.567425569,0.348511384,5.761821366,1.364273205,571,4.72854641,succ
1.290679305,6.383886256,1.325434439,6.925750395,2.387045814,0.336492891,6.706161137,0.011058452,0.575039494,1.146919431,3.014218009,0.252764613,5.717219589,1.056872038,633,4.671406003,succ
1.866520788,7.424507659,0.855579869,6.916849015,2.881838074,0.271334792,5.783369803,0.010940919,0.531728665,1.041575492,3.503282276,0.277899344,4.929978118,1.210065646,457,4.538293217,succ
3.13976378,7.535433071,0.543307087,6.913385827,4.218503937,0.309055118,7.106299213,0.072834646,0.614173228,1.214566929,3.616141732,0.257874016,5.87007874,1.368110236,508,4.94488189,succ
3.468487395,8.262605042,0.132352941,6.897058824,4.004201681,0.212184874,6.901260504,0.046218487,0.607142857,0.970588235,3.804621849,0.378151261,5.966386555,1.56092437,476,4.726890756,succ
1.751396648,6.117318436,0.117318436,6.865921788,2.600558659,0.24301676,5.631284916,0.002793296,0.592178771,1.368715084,2.877094972,0.396648045,4.706703911,1.684357542,358,4.315642458,succ
2.059190031,6.542056075,0.778816199,6.845794393,2.747663551,0.380062305,6.269470405,0.017133956,0.612149533,1.021806854,3.403426791,0.275700935,5.157320872,0.99376947,642,4.183800623,succ
2.871698113,8.026415094,0.354716981,6.845283019,3.411320755,0.347169811,6.747169811,0.045283019,0.562264151,1.166037736,4.622641509,0.294339623,5.909433962,2.045283019,265,4.075471698,succ
2.057239057,7.365319865,1.296296296,6.828282828,3.003367003,0.331649832,6.521885522,0.018518519,0.599326599,1.223905724,3.942760943,0.260942761,5.695286195,1.328282828,594,4.765993266,succ
2.213808463,6.74610245,0.808463252,6.826280624,3.933184855,0.423162584,5.781737194,0.048997773,0.663697105,1.200445434,4.071269488,0.19376392,4.944320713,1.23830735,449,4.011135857,succ
1.714592275,6.682403433,0.527896996,6.796137339,3.201716738,0.261802575,5.783261803,0.004291845,0.761802575,1.246781116,3.525751073,0.208154506,4.650214592,1.461373391,466,4.377682403,succ
4.049763033,7.962085308,0.812796209,6.760663507,3.206161137,0.277251185,7.343601896,0.014218009,0.630331754,1.336492891,3.725118483,0.289099526,6.085308057,1.137440758,422,4.291469194,succ
2.296,6.5088,0.6624,6.7584,3.3568,0.208,5.952,0.0304,0.56,1.1248,3.568,0.2416,5.0864,1.2736,625,4.2944,succ
2.937093275,7.650759219,1.145336226,6.757049892,4.221258134,0.30802603,6.440347072,0.021691974,0.707158351,1.188720174,4.620390456,0.247288503,5.451193059,1.392624729,461,4.451193059,succ
2.471526196,7.375854214,0.726651481,6.749430524,3.651480638,0.492027335,6.300683371,0.020501139,0.687927107,1.234624146,4.123006834,0.341685649,5.243735763,1.40546697,439,4.690205011,succ
1.929478138,6.444287729,1.026798307,6.747531735,2.22425952,0.187588152,6.086036671,0.014104372,0.647390691,1.34696756,3.252468265,0.299012694,5.282087447,1.201692525,709,4.376586742,succ
1.200661521,6.297684675,0.590959206,6.738699008,1.349503859,0.191841235,5.770672547,0.003307607,0.566703418,1.341786108,2.830209482,0.219404631,4.818081588,0.959206174,907,4.346196251,succ
1.761075949,5.694620253,0.745253165,6.699367089,2.306962025,0.297468354,5.848101266,0.011075949,0.542721519,1.261075949,2.738924051,0.387658228,5.194620253,1.278481013,632,4.549050633,succ
1.657480315,6.224409449,0.87007874,6.69488189,2.875984252,0.295275591,6.413385827,0.025590551,0.600393701,1.102362205,3.614173228,0.273622047,5.551181102,1.100393701,508,4.688976378,succ
1.317373461,6.220246238,0.746922025,6.693570451,2.504787962,0.210670315,5.016415869,0.002735978,1.001367989,1.020519836,3.714090287,0.272229822,4.088919289,1.035567715,731,3.722298222,succ
2.089905363,6.739747634,0.492113565,6.692429022,3.066246057,0.307570978,6.79022082,0.056782334,0.616719243,1.110410095,3.115141956,0.255520505,5.815457413,1.143533123,634,4.376971609,succ
1.594867094,6.793767186,0.16131989,6.670027498,2.554537122,0.295142071,5.372135655,0.008249313,0.606782768,0.921173236,3.533455545,0.248395967,4.564619615,1.230064161,1091,3.784601283,succ
2.054989817,6.910386965,0.67413442,6.6598778,3.443991853,0.234215886,5.651731161,0.022403259,0.83706721,1.517311609,3.820773931,0.293279022,4.645621181,1.148676171,491,4.034623218,succ
1.993492408,6.501084599,0.507592191,6.659436009,3.171366594,0.236442516,6.711496746,0.060737527,0.453362256,1.104121475,3.284164859,0.249457701,5.885032538,1.433839479,461,4.271149675,succ
2.164444444,6.813333333,0.6,6.648888889,3.022222222,0.357777778,5.66,0.011111111,0.577777778,1.153333333,3.648888889,0.211111111,4.784444444,1.257777778,450,4.148888889,succ
1.280172414,5.443965517,0.715517241,6.614224138,2.918103448,0.198275862,5.202586207,0.004310345,0.754310345,1.051724138,3.252155172,0.32112069,4.232758621,1.11637931,464,3.765086207,succ
1.735521236,6.357142857,0.590733591,6.608108108,2.546332046,0.305019305,5.583011583,0.005791506,0.532818533,0.955598456,2.930501931,0.254826255,4.905405405,1.096525097,518,4.044401544,succ
1.590594744,5.309820194,0.34439834,6.580912863,2.708160443,0.293222683,5.229598893,0.04011065,0.520055325,0.911479945,2.576763485,0.275242047,4.272475795,0.894882434,723,3.524204703,succ
1.551724138,6.007259528,1.468239564,6.575317604,2.114337568,0.208711434,6.435571688,0.025408348,0.557168784,1.344827586,2.80399274,0.210526316,5.847549909,1.085299456,551,4.809437387,succ
1.404669261,5.838521401,0.544747082,6.56614786,2.461089494,0.258754864,4.787937743,0.011673152,0.661478599,0.928015564,3.1692607,0.247081712,3.90077821,1.122568093,514,3.509727626,succ
1.89292196,6.742286751,0.950998185,6.564428312,2.426497278,0.399274047,6.602540835,0.023593466,0.551724138,1.050816697,3.486388385,0.401088929,5.666061706,1.188747731,551,4.796733212,succ
1.516198704,6.442764579,0.533477322,6.563714903,2.926565875,0.155507559,5.665226782,0.023758099,0.602591793,1.088552916,3.494600432,0.377969762,4.971922246,1.408207343,463,4.205183585,succ
1.746317512,6.685761047,1.468085106,6.549918167,2.52700491,0.281505728,5.772504092,0.045826514,0.499181669,1.152209493,3.371522095,0.368248773,4.893617021,1.085106383,611,4.165302782,succ
1.816371681,6.42699115,1.152654867,6.539823009,3.351769912,0.280973451,5.836283186,0.019911504,0.46460177,0.988938053,3.119469027,0.247787611,4.882743363,1.232300885,452,4.057522124,succ
1.810030395,6.229483283,1.092705167,6.536474164,2.87993921,0.241641337,5.229483283,0.007598784,0.633738602,0.943768997,3.180851064,0.381458967,4.249240122,1.036474164,658,3.58662614,succ
1.303738318,6.029205607,0.311915888,6.521028037,2.870327103,0.185747664,5.345794393,0.010514019,0.632009346,1.281542056,2.773364486,0.239485981,4.425233645,0.924065421,856,3.797897196,succ
1.972299169,6.407202216,0.465373961,6.502770083,2.789473684,0.315789474,5.333795014,0.030470914,0.630193906,0.95567867,3.412742382,0.159279778,4.371191136,1.362880886,722,3.686980609,succ
1.875586854,7.164319249,0.476525822,6.5,3.272300469,0.319248826,5.992957746,0.025821596,0.65258216,0.950704225,3.171361502,0.255868545,5.037558685,1.178403756,426,4.211267606,succ
2.40459364,6.33745583,0.545936396,6.462897527,3.706713781,0.401060071,5.351590106,0,0.765017668,0.975265018,3.992932862,0.233215548,4.348056537,1.524734982,566,3.577738516,succ
1.260940032,6.314424635,0.273905997,6.46191248,2.640194489,0.264181524,5.789303079,0.006482982,0.766612642,1.226904376,3.982171799,0.390599676,4.918962723,1.189627229,617,4.346839546,succ
1.748287671,6.246575342,0.488013699,6.450342466,3.017123288,0.232876712,5.698630137,0.015410959,0.522260274,1.202054795,3.090753425,0.243150685,4.893835616,1.167808219,584,4.01369863,succ
1.240063593,5.761526232,0.612082671,6.443561208,2.007949126,0.181240064,6.319554849,0.0063593,0.445151033,1.413354531,2.572337043,0.187599364,5.697933227,1.330683625,629,4.173290938,succ
2.117753623,5.90942029,0.675724638,6.442028986,3.365942029,0.21557971,4.675724638,0.005434783,0.625,0.958333333,3.420289855,0.153985507,3.719202899,1.097826087,552,3.373188406,succ
1.744186047,5.554263566,0.90503876,6.436046512,3.722868217,0.350775194,5.263565891,0.029069767,0.631782946,1.164728682,3.379844961,0.253875969,4.416666667,1.513565891,516,3.531007752,succ
1.892857143,6.513392857,0.616071429,6.428571429,3.404017857,0.205357143,5.098214286,0.011160714,0.549107143,0.754464286,3.526785714,0.370535714,4.216517857,1.3125,448,3.263392857,succ
1.646706587,6.020958084,0.639221557,6.426646707,2.758982036,0.366766467,5.209580838,0.03742515,0.627245509,1.239520958,3.75748503,0.217065868,4.429640719,1.169161677,668,3.601796407,succ
1.986206897,6.845977011,0.949425287,6.418390805,4.23908046,0.27816092,6.356321839,0.020689655,0.583908046,1.16091954,3.901149425,0.273563218,5.356321839,1.510344828,435,4.324137931,succ
2.449416342,7.431906615,0.350194553,6.410505837,3.564202335,0.309338521,5.356031128,0.042801556,0.484435798,0.885214008,3.23151751,0.250972763,4.307392996,0.961089494,514,3.542801556,succ
1.897177419,6.278225806,0.608870968,6.407258065,3.022177419,0.348790323,5.423387097,0.012096774,0.641129032,1.088709677,3.377016129,0.205645161,4.459677419,1.302419355,496,3.784274194,succ
2.107142857,6.685714286,0.481428571,6.404285714,2.594285714,0.232857143,6.025714286,0.034285714,0.607142857,0.985714286,3.372857143,0.22,5.134285714,1.03,700,4.011428571,succ
1.602451839,5.854640981,0.770577933,6.397548161,3.563922942,0.302977233,5.784588441,0.014010508,0.625218914,1.070052539,2.901926445,0.224168126,5.031523643,1.448336252,571,4.357267951,succ
1.875714286,7.021428571,0.925714286,6.397142857,2.707142857,0.232857143,6.28,0.008571429,0.59,0.707142857,3.447142857,0.22,5.46,1.174285714,700,4.728571429,succ
2.2043222,6.758349705,0.827111984,6.394891945,2.931237721,0.277013752,5.764243615,0.009823183,0.603143418,0.919449902,3.705304519,0.345776031,4.811394892,1.41453831,509,4.015717092,succ
1.756055363,6.28200692,0.256055363,6.392733564,2.356401384,0.299307958,5.095155709,0.01384083,0.501730104,1.034602076,3.062283737,0.264705882,4.261245675,1.128027682,578,3.749134948,succ
2.621359223,7.764563107,0.813106796,6.388349515,3.805825243,0.305825243,5.740291262,0.019417476,0.567961165,1.111650485,4.509708738,0.281553398,5.007281553,1.451456311,412,4.419902913,succ
2.574603175,6.952380952,0.861904762,6.387301587,3.684126984,0.352380952,6.092063492,0.017460317,0.550793651,1.017460317,3.93015873,0.284126984,5.16984127,1.541269841,630,3.784126984,succ
1.7265625,6.701171875,0.521484375,6.380859375,2.953125,0.26171875,5.830078125,0.017578125,0.517578125,1.166015625,4.07421875,0.322265625,5.076171875,1.22265625,512,4.591796875,succ
1.582562748,6.109643329,0.424042272,6.357992074,2.701453104,0.389696169,5.044914135,0.010568032,0.56010568,1.027741083,3.295904888,0.236459709,4.184940555,1.027741083,757,3.416116248,succ
2.047235023,7.267281106,0.814516129,6.355990783,3.667050691,0.175115207,6.540322581,0.051843318,0.505760369,0.98156682,3.505760369,0.3640553,5.842165899,1.347926267,868,4.755760369,succ
1.611214953,6.256074766,0.424299065,6.347663551,2.265420561,0.36635514,5.342056075,0.005607477,0.648598131,1.136448598,3.923364486,0.300934579,4.618691589,1.325233645,535,4.23364486,succ
1.145418327,5.878486056,1.11752988,6.344621514,1.599601594,0.211155378,5.472111554,0.007968127,0.448207171,0.990039841,3.019920319,0.302788845,4.788844622,0.974103586,502,3.880478088,succ
2.049261084,7.548440066,0.540229885,6.331691297,3.41543514,0.338259442,5.351395731,0.026272578,0.563218391,1.049261084,4.205254516,0.270935961,4.395730706,1.420361248,609,3.619047619,succ
2.157894737,6.699805068,0.481481481,6.331384016,3.255360624,0.245614035,5.830409357,0.087719298,0.485380117,0.8791423,3.485380117,0.317738791,4.994152047,1.265107212,513,3.801169591,succ
2.231678487,6.238770686,1.293144208,6.319148936,3.14893617,0.281323877,5.933806147,0,0.382978723,0.924349882,3.042553191,0.208037825,5.120567376,1.141843972,423,4.621749409,succ
2.424430642,6.919254658,0.898550725,6.306418219,3.447204969,0.360248447,6.202898551,0.004140787,0.573498965,1.15942029,3.451345756,0.16563147,5.360248447,1.15320911,483,4.3126294,succ
1.415517241,6.013793103,1.768965517,6.3,2.910344828,0.236206897,5.337931034,0.044827586,0.410344828,0.944827586,2.922413793,0.298275862,4.667241379,1.068965517,580,3.851724138,succ
1.780730897,6.290697674,0.365448505,6.297342193,2.428571429,0.312292359,5.667774086,0.019933555,0.435215947,1.028239203,3.102990033,0.443521595,4.877076412,1.224252492,602,4.071428571,succ
1.543956044,5.490842491,0.375457875,6.289377289,3.490842491,0.269230769,4.924908425,0.001831502,0.56959707,1.188644689,2.879120879,0.283882784,3.957875458,1.058608059,546,3.393772894,succ
1.859861592,6.204152249,0.534602076,6.288927336,3.94982699,0.264705882,4.667820069,0.022491349,0.482698962,0.92733564,3.143598616,0.205882353,3.861591696,1.453287197,578,3.209342561,succ
2.006906077,6.870165746,0.446132597,6.288674033,3.053867403,0.232044199,6.031767956,0.012430939,0.672651934,1.190607735,3.589779006,0.324585635,5.171270718,1.244475138,724,4.424033149,succ
1.484480432,5.871794872,0.601889339,6.28340081,2.747638327,0.143049933,5.134952767,0.005398111,0.506072874,1.426450742,2.81511471,0.165991903,4.299595142,1.314439946,741,3.886639676,succ
1.884430177,5.637239165,0.802568218,6.280898876,3.054574639,0.261637239,5.36918138,0.020866774,0.520064205,0.924558587,2.961476726,0.290529695,4.502407705,1.253611557,623,3.725521669,succ
0.840304183,4.288973384,0.437262357,6.27756654,2.243346008,0.357414449,5.241444867,0.024714829,0.465779468,1.142585551,1.608365019,0.159695817,4.366920152,0.931558935,526,3.509505703,succ
1.576119403,5.480597015,0.51641791,6.259701493,2.174626866,0.264179104,4.586567164,0.011940299,0.434328358,0.967164179,2.858208955,0.205970149,3.719402985,1.052238806,670,3.007462687,succ
1.848030019,5.917448405,0.8630394,6.249530957,2.818011257,0.298311445,5.521575985,0.022514071,0.420262664,0.825515947,2.694183865,0.373358349,4.739212008,1.037523452,533,3.844277674,succ
2.04742268,6.420618557,1.078350515,6.220618557,2.66185567,0.232989691,6.216494845,0.030927835,0.435051546,0.905154639,2.958762887,0.265979381,5.550515464,1.212371134,485,4.043298969,succ
1.709720373,6.158455393,0.304926764,6.21171771,2.600532623,0.279627164,5.434087883,0.014647137,0.575233023,0.889480692,3.41677763,0.223701731,4.588548602,1.20505992,751,3.708388815,succ
1.133182844,5.216704289,0.530474041,6.207674944,3.146726862,0.214446953,4.638826185,0.018058691,0.620767494,1.386004515,2.855530474,0.176072235,3.878103837,1.264108352,443,3.227990971,succ
1.857965451,7.487523992,0.476007678,6.19193858,3.525911708,0.299424184,6.136276392,0.032629559,0.495201536,1.262955854,3.756238004,0.345489443,5.284069098,1.43378119,521,4.37428023,succ
2.091880342,6.608974359,0.30982906,6.181623932,2.85042735,0.230769231,5.519230769,0.036324786,0.598290598,0.987179487,3.61965812,0.391025641,4.666666667,1.39957265,468,3.709401709,succ
2.89276808,7.628428928,1.097256858,6.174563591,3.942643392,0.326683292,6.346633416,0.042394015,0.501246883,1.63840399,4.543640898,0.279301746,5.438902743,1.401496259,401,4.483790524,succ
3.060358891,7.192495922,0.39314845,6.174551387,3.394779772,0.24959217,5.827079935,0.008156607,0.672104405,0.858075041,3.665579119,0.199021207,4.851549755,1.446982055,613,4.120717781,succ
1.328244275,5.679389313,0.658396947,6.169847328,2.479007634,0.246183206,5.066793893,0.011450382,0.566793893,1.139312977,2.557251908,0.139312977,4.230916031,0.927480916,524,3.385496183,succ
2.985185185,7.474074074,0.817283951,6.143209877,4.407407407,0.330864198,6.713580247,0.071604938,0.641975309,1.165432099,3.950617284,0.217283951,5.928395062,1.511111111,405,5.27654321,succ
1.343023256,5.709302326,0.715116279,6.139534884,3,0.284883721,5.837209302,0.075581395,0.436046512,1.075581395,2.436046512,0.191860465,5.441860465,1.552325581,172,4.51744186,succ
1.871237458,6.073578595,0.404682274,6.135451505,3.086956522,0.242474916,5.294314381,0.030100334,0.660535117,1.180602007,3.269230769,0.309364548,4.64548495,1.670568562,598,3.727424749,succ
0.959633028,5.414678899,0.724770642,6.11559633,2.67706422,0.211009174,4.680733945,0.009174312,0.64587156,1.005504587,2.812844037,0.242201835,3.823853211,1.166972477,545,3.469724771,succ
1.251168224,5.538551402,0.50817757,6.110981308,2.058411215,0.170560748,6.54088785,0.019859813,0.542056075,1.150700935,2.685747664,0.585280374,5.848130841,1.259345794,856,4.580607477,succ
2.022838499,6.64274062,0.698205546,6.099510604,3.034257749,0.233278956,5.319738989,0.013050571,0.520391517,0.79771615,3.323001631,0.233278956,4.486133768,1.137030995,613,3.768352365,succ
1.836702955,6.125972006,0.547433904,6.093312597,2.564541213,0.270606532,5.413685848,0.01088647,0.508553655,0.919129082,2.937791602,0.31726283,4.584758942,1.155520995,643,3.755832037,succ
1.766369048,6.75,0.450892857,6.086309524,3.37202381,0.337797619,4.831845238,0.026785714,0.569940476,0.983630952,3.211309524,0.165178571,4.013392857,0.949404762,672,3.412202381,succ
2.204234122,6.683686177,0.98256538,6.066002491,3.331257783,0.328767123,5.195516812,0.0124533,0.440846824,0.942714819,2.96637609,0.224159402,4.165628892,1.063511831,803,3.332503113,succ
1.195153061,5.043367347,0.381377551,6.054846939,1.891581633,0.146683673,5.582908163,0.00127551,0.418367347,1.021683673,2.323979592,0.219387755,4.817602041,0.87372449,784,4.132653061,succ
2.990895296,6.984825493,0.992412747,6.037936267,2.698027314,0.317147193,5.652503794,0.010622155,0.39908953,0.939301973,3.195751138,0.163884674,4.839150228,1.195751138,659,3.830045524,succ
1.906030856,5.53997195,0.755960729,6.036465638,2.928471248,0.1542777,4.79943899,0.001402525,0.481065919,0.883590463,2.626928471,0.20056101,4.049088359,0.793828892,713,3.374474053,succ
2.314741036,7.231075697,0.394422311,6.03187251,3.810756972,0.356573705,5.135458167,0.057768924,0.507968127,0.962151394,3.856573705,0.21314741,4.352589641,1.501992032,502,3.838645418,succ
1.577586207,6.15862069,1.24137931,6.029310345,2.739655172,0.218965517,6.012068966,0.025862069,0.427586207,1.005172414,2.90862069,0.248275862,5.151724138,1.181034483,580,4.167241379,succ
1.433705081,6.287484511,0.436183395,6.018587361,2.638166047,0.231722429,5.376703841,0.019826518,0.627013631,1.032218092,3.096654275,0.19330855,4.529120198,1.011152416,807,3.908302354,succ
1.7972167,5.739562624,0.308151093,6.017892644,2.415506958,0.35387674,5.586481113,0.049701789,0.467196819,1.129224652,3.188866799,0.212723658,4.745526839,1.320079523,503,3.978131213,succ
2.033898305,6.208012327,0.852080123,5.998459168,2.755007704,0.275808937,5.930662558,0.004622496,0.476117103,0.778120185,3.474576271,0.260400616,5.203389831,1.186440678,649,4.254237288,succ
2.169781931,6.186915888,0.886292835,5.996884735,2.503115265,0.257009346,6.278816199,0.014018692,0.347352025,1.176012461,3.236760125,0.260124611,5.591900312,1.333333333,642,4.295950156,succ
2.095505618,6.509363296,0.56928839,5.996254682,2.556179775,0.353932584,5.166666667,0.009363296,0.574906367,1.099250936,4.080524345,0.284644195,4.198501873,1.383895131,534,3.672284644,succ
1.644295302,6.72147651,0.347315436,5.994966443,2.172818792,0.129194631,5.832214765,0.013422819,0.55033557,0.917785235,2.815436242,0.256711409,4.911073826,1,596,4.104026846,succ
2.371428571,6.099047619,0.573333333,5.99047619,2.491428571,0.238095238,5.321904762,0.015238095,0.485714286,0.792380952,2.457142857,0.224761905,4.668571429,1.034285714,525,3.885714286,succ
2.157009346,6.325233645,0.611214953,5.988785047,3.723364486,0.272897196,5.308411215,0.009345794,0.56635514,0.958878505,3.43364486,0.175700935,4.375700935,1.302803738,535,3.493457944,succ
1.955684008,6.4238921,0.292870906,5.988439306,2.529865125,0.271676301,5.851637765,0.030828516,0.67822736,0.955684008,2.942196532,0.300578035,4.978805395,0.973025048,519,3.674373796,succ
1.689167975,5.833594976,0.469387755,5.98744113,2.7566719,0.376766091,5.263736264,0.032967033,0.588697017,0.866562009,2.896389325,0.167974882,4.594976452,1.37833595,637,3.604395604,succ
3.091412742,7.296398892,0.498614958,5.969529086,3.407202216,0.138504155,6.470914127,0.041551247,0.473684211,0.811634349,3.501385042,0.296398892,5.581717452,1.448753463,361,4.576177285,succ
2.067901235,6.418209877,1.024691358,5.964506173,3.050925926,0.283950617,4.99691358,0.010802469,0.49691358,1.162037037,3.535493827,0.185185185,4.175925926,1.273148148,648,3.49691358,succ
1.365771812,5.484899329,0.602348993,5.963087248,2.483221477,0.275167785,5.518456376,0.011744966,0.505033557,1.038590604,2.238255034,0.169463087,4.83557047,0.969798658,596,3.976510067,succ
1.554414784,5.507186858,1.065708419,5.960985626,2.907597536,0.229979466,5.759753593,0.024640657,0.466119097,0.876796715,2.882956879,0.186858316,4.895277207,1.032854209,487,3.942505133,succ
2.916030534,6.312977099,0.141221374,5.95610687,3.284351145,0.307251908,6.767175573,0.007633588,0.641221374,0.929389313,3.467557252,0.114503817,5.732824427,1.320610687,524,4.02480916,succ
1.604051565,5.655616943,0.583793738,5.952117864,2.777163904,0.145488029,5.023941068,0.02946593,0.436464088,1.086556169,2.871086556,0.209944751,4.311233886,1.092081031,543,3.615101289,succ
1.525,5.082692308,0.863461538,5.95,2.005769231,0.163461538,5.346153846,0.040384615,0.373076923,0.75,2.030769231,0.251923077,4.536538462,0.857692308,520,3.459615385,succ
1.746794872,5.645833333,0.790064103,5.929487179,2.407051282,0.21474359,5.804487179,0.038461538,0.366987179,0.815705128,2.621794872,0.272435897,5.179487179,1.153846154,624,4.036858974,succ
1.578397213,6.113240418,1.168989547,5.918118467,2.665505226,0.163763066,5.254355401,0.022648084,0.472125436,1.012195122,2.790940767,0.224738676,4.5,0.893728223,574,3.677700348,succ
1.726265823,5.200949367,0.71835443,5.917721519,2.580696203,0.172468354,5.083860759,0.007911392,0.393987342,0.685126582,2.580696203,0.251582278,4.332278481,0.966772152,632,3.553797468,succ
,,,,,,,,,,,,,,,,
