@relation pima_diabetes
@attribute '规则1' numeric
@attribute '规则2' numeric
@attribute '规则3' numeric
@attribute '规则4' numeric
@attribute '规则5' numeric
@attribute '规则6' numeric
@attribute '规则7' numeric
@attribute '规则8' numeric
@attribute '规则9' numeric
@attribute '规则10' numeric
@attribute '规则11' numeric
@attribute '规则12' numeric
@attribute '规则13' numeric
@attribute '规则14' numeric
@attribute '规则15' numeric
@attribute '规则16' numeric
@attribute '规则17' numeric
@attribute '规则18' numeric
@attribute 'class' { unsucc, succ}
@data
0.021739,0.048291,0.046428,0.021739,0.034189,0.031129,0.021739,0.01087,0.021739,0.01087,0.01087,0.01087,0.01087,0.01087,0.01087,0.011175,0.00306,0.012771,succ
0.053752,0.048546,0.047022,0.032463,0.030135,0.029415,0.023871,0.027807,0.025776,0.019088,0.01748,0.019427,0.017819,0.016803,0.014009,0.011343,0.006222,0.015999,unsucc
0.056008,0.054651,0.049806,0.024225,0.035271,0.029651,0.017636,0.030233,0.023643,0.024419,0.01686,0.022771,0.017442,0.011047,0.01376,0.009302,0.00407,0.010271,unsucc
0.059786,0.056696,0.055606,0.027076,0.033436,0.027258,0.02217,0.02744,0.021079,0.023078,0.017808,0.02326,0.020171,0.0169,0.0169,0.010176,0.00745,0.016173,unsucc
0.000124,0.000124,0.000124,0.000124,0.000124,0.040634,0.000124,0.000124,0.000124,0.000124,0.018087,0.017344,0.018335,0.012636,0.01722,0.011274,0.009291,0.000124,succ
0.065542,0.06137,0.059631,0.033032,0.033554,0.034423,0.026426,0.02347,0.018255,0.01895,0.017038,0.021905,0.016342,0.011474,0.01443,0.00991,0.006259,0.014951,succ
0.052548,0.048291,0.046428,0.037382,0.034189,0.031129,0.031262,0.019556,0.0149,0.019157,0.023547,0.019157,0.021285,0.019423,0.019157,0.011175,0.00306,0.012771,succ
0.059843,0.051598,0.052154,0.031311,0.027976,0.027235,0.029643,0.023993,0.024085,0.020287,0.023807,0.018342,0.019917,0.017045,0.014822,0.011487,0.006207,0.017415,unsucc
0.068809,8.40E-05,8.40E-05,0.031124,0.037685,8.40E-05,0.029273,0.030956,0.025067,0.022039,8.40E-05,8.40E-05,8.40E-05,0.0143,0.01817,8.40E-05,8.40E-05,0.012618,unsucc
0.07208,0.057664,0.055344,0.035957,0.029329,0.029826,0.035957,0.02966,0.023861,0.024192,0.025849,0.016736,0.023364,0.020713,0.016404,0.011268,0.004805,0.01193,unsucc
0.053265,9.80E-05,9.80E-05,0.036816,0.028199,9.80E-05,0.032116,0.025947,0.022031,0.016841,9.80E-05,9.80E-05,9.80E-05,0.016939,0.015666,9.80E-05,9.80E-05,0.014491,unsucc
0.000173,0.000173,0.000173,0.000173,0.000173,0.02277,0.000173,0.000173,0.000173,0.000173,0.020873,0.02277,0.022253,0.023805,0.01863,0.011385,0.003105,0.000173,succ
0.053719,0.049344,0.044725,0.039621,0.033301,0.029169,0.030384,0.027467,0.025766,0.020904,0.0158,0.016529,0.019203,0.016529,0.01823,0.009237,0.004861,0.013369,unsucc
0.066696,0.052279,0.0509,0.027268,0.034852,0.027456,0.021626,0.024321,0.024823,0.026515,0.012474,0.021563,0.014229,0.012976,0.013602,0.009904,0.004137,0.012098,unsucc
0.051253,0.044032,0.049554,0.030582,0.040634,0.030016,0.022795,0.025343,0.022229,0.023644,0.017981,0.025627,0.019963,0.016848,0.019538,0.010194,0.004814,0.012035,succ
0.070131,0.043188,0.04432,0.031471,0.025584,0.022132,0.03232,0.038377,0.035433,0.023037,0.018113,0.014603,0.014717,0.017037,0.013075,0.012056,0.004981,0.015622,unsucc
0.057317,0.051226,0.04248,7.80E-05,0.026238,0.034671,7.80E-05,0.024364,0.016242,0.017023,7.80E-05,0.014524,7.80E-05,7.80E-05,7.80E-05,0.008277,0.004685,0.016867,unsucc
0.066337,0.040843,0.039022,0.032778,0.03486,0.01743,0.021072,0.042664,0.038502,0.020552,0.012487,0.013788,0.01743,0.012227,0.013007,0.004422,0.002341,0.010406,unsucc
0.064027,0.051763,0.046893,0.033457,0.03012,0.03003,0.027956,0.031112,0.022725,0.019298,0.016954,0.016683,0.017585,0.013617,0.013707,0.013347,0.005681,0.01506,unsucc
0.051398,0.052383,0.048444,0.038204,0.032296,0.033084,0.030721,0.019102,0.018511,0.023237,0.025207,0.018708,0.022647,0.01536,0.01733,0.012603,0.00512,0.015754,succ
0.059231,0.054281,0.048507,0.038937,0.023923,0.034318,0.033658,0.022934,0.021944,0.017654,0.023263,0.015014,0.024088,0.015179,0.013364,0.014024,0.00561,0.015509,unsucc
0.050459,0.051175,0.049455,0.026806,0.02824,0.039564,0.023653,0.021072,0.021216,0.016198,0.022219,0.025229,0.025229,0.013905,0.013475,0.011181,0.004444,0.013618,succ
0.051064,0.049872,0.046638,0.033532,0.030298,0.037787,0.028085,0.017021,0.019064,0.019404,0.022809,0.018723,0.020085,0.01583,0.016511,0.013447,0.005277,0.012255,succ
0.069502,0.053375,0.05152,0.031683,0.032824,0.030969,0.027116,0.019837,0.017554,0.021122,0.020123,0.020694,0.022834,0.011988,0.013415,0.011274,0.005851,0.015413,succ
0.063565,0.053227,0.046521,0.031154,0.036323,0.020676,0.025566,0.026125,0.025706,0.02822,0.01872,0.017603,0.018301,0.018581,0.017742,0.008243,0.003912,0.014809,unsucc
0.071026,0.050375,0.058511,0.036452,0.027222,0.014706,0.031289,0.033479,0.030976,0.013767,0.015175,0.018148,0.013141,0.014393,0.015332,0.006258,0.004693,0.015332,unsucc
0.068345,0.056293,0.045767,0.035088,0.036003,0.02807,0.029748,0.030511,0.023646,0.02418,0.016934,0.019832,0.015103,0.016476,0.018764,0.015408,0.00595,0.016629,unsucc
0.065112,0.051001,0.045095,0.035049,0.027609,0.02853,0.031598,0.026612,0.021397,0.022931,0.019403,0.016259,0.01902,0.01856,0.0181,0.010123,0.004755,0.013191,unsucc
0.065765,6.90E-05,6.90E-05,0.027871,0.028695,6.90E-05,0.022311,0.02183,0.020732,0.018947,6.90E-05,6.90E-05,6.90E-05,0.012357,0.013318,6.90E-05,6.90E-05,0.014004,unsucc
0.058187,0.067113,0.059732,0.03759,0.027978,0.043769,0.031411,0.023515,0.018538,0.016993,0.021112,0.022485,0.02197,0.014761,0.017508,0.012358,0.006694,0.014933,succ
0.063427,0.049496,0.046438,0.036131,0.031147,0.025937,0.032733,0.021407,0.017896,0.023899,0.020274,0.016536,0.017329,0.019255,0.019028,0.010533,0.00521,0.014045,unsucc
0.064037,0.051267,0.050696,0.028778,0.035639,0.027254,0.026682,0.026301,0.021536,0.02592,0.01639,0.018677,0.015056,0.013913,0.01315,0.011816,0.004765,0.015437,unsucc
0.055909,0.040767,0.041842,0.036108,0.029657,0.023654,0.032076,0.026342,0.025446,0.020159,0.024012,0.017472,0.018188,0.017561,0.01774,0.011289,0.004659,0.014515,unsucc
0.061778,0.045778,0.045333,0.034222,0.028,0.022222,0.034222,0.025333,0.028889,0.025333,0.020889,0.010667,0.012889,0.014222,0.011556,0.009778,0.004444,0.012889,unsucc
0.0508,0.044784,0.04683,0.0312,0.034177,0.027602,0.027478,0.023756,0.020097,0.020283,0.019352,0.024315,0.020345,0.019601,0.017368,0.009738,0.005148,0.011165,succ
0.051654,0.066642,0.060944,0.025765,0.028986,0.048929,0.016227,0.017589,0.014988,0.015484,0.023907,0.023659,0.025517,0.013873,0.014617,0.01536,0.010157,0.015979,succ
0.000152,0.000152,0.000152,0.000152,0.000152,0.029389,0.000152,0.000152,0.000152,0.000152,0.021319,0.019948,0.021014,0.015989,0.017055,0.008984,0.004568,0.000152,succ
0.061541,0.062106,0.052978,0.033405,0.028136,0.03811,0.023525,0.019855,0.019667,0.016844,0.016467,0.01929,0.019573,0.01355,0.013456,0.017408,0.008375,0.018255,unsucc
0.055448,0.045115,0.0441,0.032291,0.030077,0.023065,0.028231,0.032937,0.025187,0.019005,0.017529,0.016238,0.017529,0.012086,0.01633,0.010794,0.00489,0.014392,unsucc
0.056071,0.046799,0.041148,0.031523,0.03117,0.024901,0.025166,0.028786,0.024371,0.0234,0.015629,0.018896,0.018896,0.01766,0.01872,0.010155,0.004415,0.009536,unsucc
0.060704,0.053766,0.051165,0.0306,0.037661,0.031591,0.021184,0.023167,0.020937,0.022299,0.017716,0.020069,0.016972,0.015733,0.015486,0.011521,0.005575,0.014618,unsucc
0.06587,0.048475,0.047547,0.033283,0.028528,0.024585,0.036182,0.031428,0.02818,0.025049,0.017163,0.01496,0.015888,0.017047,0.015888,0.008466,0.005914,0.013336,unsucc
0.063156,0.03499,0.03324,0.040588,0.038838,0.014696,0.03429,0.043212,0.035164,0.022393,0.015745,0.016095,0.014171,0.019244,0.026767,0.006473,0.003674,0.011372,unsucc
0.061668,0.057735,0.051255,0.040727,0.031471,0.036446,0.030545,0.02152,0.019669,0.022446,0.024181,0.0199,0.024644,0.014463,0.019091,0.009372,0.004512,0.011339,succ
0.000134,0.000134,0.000134,0.000134,0.000134,0.033114,0.000134,0.000134,0.000134,0.000134,0.023864,0.018903,0.018501,0.014211,0.014345,0.014881,0.007642,0.000134,succ
0.000192,0.000192,0.000192,0.000192,0.000192,0.024765,0.000192,0.000192,0.000192,0.000192,0.019581,0.023613,0.01747,0.018238,0.01363,0.013246,0.004607,0.000192,succ
0.064904,0.048878,0.04391,0.03101,0.034776,0.030609,0.024359,0.02484,0.023558,0.01891,0.018109,0.022276,0.020032,0.01234,0.013942,0.010096,0.004808,0.014423,unsucc
0.058505,0.046376,0.051798,0.036102,0.033818,0.03282,0.033818,0.021975,0.019121,0.02383,0.021689,0.021119,0.024115,0.021689,0.019549,0.008276,0.003995,0.010274,succ
0.048932,0.049126,0.043301,0.034563,0.038447,0.028738,0.027573,0.026214,0.023107,0.022136,0.01767,0.019612,0.019223,0.012816,0.020388,0.008738,0.00466,0.01165,succ
0.053126,0.047269,0.041684,0.041684,0.037461,0.023294,0.029696,0.020025,0.017709,0.023294,0.01948,0.01839,0.020978,0.020025,0.020161,0.012532,0.005994,0.018526,unsucc
0.074726,0.056135,0.053233,0.024485,0.025755,0.036275,0.022581,0.024667,0.025936,0.020677,0.016505,0.014691,0.014238,0.013422,0.009069,0.01714,0.007074,0.020132,unsucc
0.050152,0.055991,0.053112,0.029595,0.022236,0.035994,0.026556,0.027356,0.022236,0.018237,0.018877,0.016637,0.019197,0.013598,0.013758,0.011518,0.007839,0.010718,unsucc
0.058878,0.048105,0.041976,0.029532,0.034547,0.022288,0.023403,0.027489,0.024517,0.027489,0.01393,0.018574,0.016345,0.014859,0.015416,0.013187,0.007244,0.016159,succ
0.050984,0.051586,0.051385,0.035327,0.030108,0.036933,0.031112,0.015054,0.012646,0.019671,0.021076,0.020072,0.022079,0.015656,0.017262,0.012445,0.007025,0.014251,succ
0.055018,0.042652,0.046416,0.039785,0.036559,0.024014,0.030645,0.034588,0.025269,0.020609,0.019355,0.017204,0.014875,0.017921,0.018638,0.008065,0.00448,0.009319,unsucc
0.055813,0.051692,0.047055,0.029882,0.037781,0.035205,0.022325,0.024214,0.016486,0.022669,0.018032,0.023356,0.015456,0.013395,0.01786,0.010819,0.006354,0.013739,succ
