@relation pima_diabetes
@attribute 'daici' numeric
@attribute 'dongci' numeric
@attribute 'renming' numeric
@attribute 'mingci' numeric
@attribute 'zhuci' numeric
@attribute 'shijianmingci' numeric
@attribute 'jieci' numeric
@attribute 'gantanci' numeric
@attribute 'fangweimingci' numeric
@attribute 'shuci' numeric
@attribute 'fuci' numeric
@attribute 'xiyu' numeric
@attribute 'biaodian' numeric
@attribute 'xingrongci' numeric
@attribute 'juzishu' numeric
@attribute 'tingdunshu' numeric
@attribute 'juziposuidu' numeric
@attribute 'class' { unsucc, succ}
@data
1.841584158,6.301980198,0.889438944,6.202970297,2.594059406,0.262376238,5.787128713,0.024752475,0.48349835,0.95379538,2.704620462,0.206270627,4.897689769,0.99669967,1212,4800,3.96039604,unsucc
2.152845528,4.616260163,0.240650407,4.175609756,2.149593496,0.138211382,4.482926829,0.017886179,0.369105691,0.557723577,1.967479675,0.120325203,3.819512195,0.736585366,1230,3352,2.725203252,unsucc
1.271139706,4.161764706,0.428308824,4.212316176,1.912683824,0.145220588,4.399816176,0.037683824,0.328125,0.690257353,1.956801471,0.166360294,3.8125,0.766544118,2176,6378,2.931066176,unsucc
1.091165414,2.957706767,0.155075188,2.661654135,1.718984962,0.118421053,2.811090226,0.015977444,0.241541353,0.346804511,1.515037594,0.12593985,2.396616541,0.580827068,2128,4408,2.071428571,unsucc
1.242222222,3.76,0.2,3.274444444,1.67,0.116666667,3.051111111,0.01,0.297777778,0.541111111,1.841111111,0.137777778,2.614444444,0.608888889,1800,3990,2.216666667,unsucc
1.305593452,4.969986357,0.549795362,5.556616644,2.136425648,0.206002729,4.633015007,0.024556617,0.427012278,0.605729877,2.200545703,0.223738063,4.015006821,0.960436562,1466,4540,3.09686221,unsucc
1.104234528,4.2752443,0.815960912,4.553745928,1.972312704,0.30781759,4.78990228,0.013029316,0.285016287,0.571661238,1.7752443,0.198697068,4.298045603,0.82247557,1228,4008,3.263843648,unsucc
1.590964591,5.715506716,0.615384615,5.862026862,2.597069597,0.234432234,4.387057387,0.017094017,0.538461538,1.089133089,2.778998779,0.195360195,3.644688645,0.893772894,1638,5190,3.168498168,unsucc
1.365750529,4.625792812,1.128964059,5.035940803,1.558139535,0.260042283,4.262156448,0.109936575,0.32769556,0.820295983,1.953488372,0.169133192,3.651162791,0.568710359,946,3012,3.183932347,unsucc
1.357289528,4.392197125,0.737166324,4.082135524,2.018480493,0.164271047,4.390143737,0.028747433,0.244353183,0.640657084,2.012320329,0.174537988,3.81724846,0.704312115,974,3012,3.092402464,unsucc
1.363478261,5.217391304,0.382608696,4.655652174,1.36173913,0.227826087,4.954782609,0.012173913,0.344347826,0.845217391,2.372173913,0.187826087,4.405217391,1.057391304,1150,4322,3.75826087,unsucc
1.543761639,4.836126629,0.720670391,4.929236499,2.469273743,0.175046555,5.432029795,0.014897579,0.346368715,0.839851024,2.549348231,0.245810056,4.765363128,0.841713222,1074,4134,3.849162011,unsucc
1.550113895,4.241457859,0.849658314,4.371298405,2.676537585,0.257403189,3.833712984,0.012528474,0.424829157,0.5523918,2.261958998,0.134396355,3.312072893,0.840546697,1756,4536,2.583143508,unsucc
1.780821918,3.935616438,0.130136986,2.905479452,2.505479452,0.163013699,3.273972603,0.015068493,0.193150685,0.445205479,2.408219178,0.142465753,2.847945205,0.853424658,1460,3132,2.145205479,unsucc
1.561482821,3.733273056,0.571428571,3.378842676,1.650090416,0.149186257,4.180831826,0.025316456,0.231464738,0.546112116,1.592224231,0.127486438,3.484629295,0.499095841,2212,6090,2.753164557,unsucc
1.254931715,3.493171472,0.24430956,3.236722307,2.054628225,0.145675266,3.53262519,0.033383915,0.282245827,0.487101669,1.638846737,0.08801214,3.097116844,0.726858877,1318,2940,2.230652504,unsucc
2.027072758,6.433164129,0.666666667,5.901861252,1.905245347,0.240270728,6.840947547,0.030456853,0.411167513,0.888324873,2.553299492,0.331641286,6.091370558,0.815566836,1182,5692,4.815566836,unsucc
1.818414322,5.289002558,0.608695652,4.820971867,2.405370844,0.12915601,5.159846547,0.042199488,0.352941176,1.001278772,2.255754476,0.171355499,4.552429668,0.787723785,1564,5772,3.690537084,unsucc
1.546296296,5.862962963,0.359259259,5.805555556,2.216666667,0.131481481,5.233333333,0.005555556,0.6,1.112962963,2.675925926,0.198148148,4.396296296,1.083333333,1080,4218,3.905555556,unsucc
2.004846527,5.371567044,0.473344103,4.470113086,2.447495961,0.206785137,4.53634895,0.004846527,0.402261712,0.804523425,2.662358643,0.143780291,3.920840065,0.846526656,1238,3464,2.798061389,unsucc
1.750515464,5.668041237,0.424742268,5.511340206,2.078350515,0.362886598,5.835051546,0.018556701,0.437113402,0.783505155,3.290721649,0.282474227,5.148453608,1.032989691,970,4052,4.177319588,unsucc
2.274618585,5.753120666,0.409153953,4.882108183,2.625520111,0.208044383,4.299583911,0.066574202,0.441054092,0.638002774,2.818307906,0.174757282,3.52704577,1.116504854,1442,4638,3.216366158,unsucc
1.930868167,6.138263666,0.173633441,5.077170418,2.68488746,0.160771704,5.36977492,0.014469453,0.495176849,0.921221865,2.747588424,0.229903537,4.654340836,1.135048232,1244,4712,3.78778135,unsucc
1.358044164,4.979495268,0.512618297,4.432176656,2.264984227,0.110410095,4.367507886,0.025236593,0.324921136,0.727129338,2.55362776,0.235015773,3.697160883,0.993690852,1268,3648,2.876971609,unsucc
1.343173432,5.215867159,0.483394834,5.365313653,2.127306273,0.217712177,5.15498155,0.036900369,0.422509225,0.876383764,2.472324723,0.271217712,4.405904059,0.992619926,1084,3836,3.538745387,unsucc
2.039473684,6.857142857,0.832706767,6.898496241,2.744360902,0.208646617,7.005639098,0.056390977,0.409774436,1.062030075,2.838345865,0.280075188,6.088345865,1.103383459,1064,4992,4.691729323,unsucc
2.436335404,5.722049689,0.302795031,4.380434783,2.588509317,0.218944099,4.701863354,0.086956522,0.340062112,0.940993789,2.636645963,0.229813665,3.973602484,1.01863354,1288,4240,3.291925466,unsucc
1.308804205,4.576872536,0.039421813,4.268068331,1.831800263,0.126149803,4.985545335,0.036793693,0.369250986,0.692509855,2.011826544,0.191852825,4.346911958,0.775295664,1522,4824,3.169513798,unsucc
1.534675615,5.096196868,0.612975391,3.859060403,2.219239374,0.140939597,4.720357942,0.026845638,0.234899329,0.561521253,2.167785235,0.10738255,4.250559284,0.736017897,894,2886,3.228187919,unsucc
1.6,4.550282486,0.53559322,3.805649718,1.888135593,0.137853107,4.038418079,0.016949153,0.310734463,0.595480226,2.302824859,0.13220339,3.433898305,0.680225989,1770,5014,2.832768362,unsucc
0.952875953,2.643104643,0.137907138,2.458766459,1.232848233,0.070686071,3.145530146,0.02009702,0.237699238,0.456687457,1.045045045,0.110880111,2.757449757,0.452529453,2886,6350,2.2002772,unsucc
1.345060893,4.261163735,0.705006766,4.040595399,2.073071719,0.108254398,3.933694181,0.01488498,0.299052774,0.556156969,1.912043302,0.120433018,3.412719892,0.763193505,1478,3884,2.627875507,unsucc
1.757281553,6.435275081,1.011326861,6.990291262,2.475728155,0.315533981,6.029126214,0.021035599,0.561488673,0.962783172,3.608414239,0.296116505,5.040453074,1.061488673,1236,5090,4.118122977,unsucc
1.430446194,5.098425197,0.515748031,5.045931759,2.199475066,0.262467192,4.282152231,0.020997375,0.262467192,0.779527559,2.640419948,0.295275591,3.765091864,1.041994751,1524,4806,3.153543307,unsucc
1.754172989,5.673748103,0.386949924,5.734446131,3.042488619,0.308042489,5.148710167,0.009104704,0.499241275,0.874051593,2.890743551,0.248861912,4.259484067,1.174506829,1318,4390,3.330804249,unsucc
1.977578475,5.641255605,0.64573991,4.591928251,1.932735426,0.246636771,4.582959641,0.134529148,0.255605381,1.049327354,1.97309417,0.242152466,3.874439462,0.950672646,446,1104,2.475336323,unsucc
2.112665113,5.66045066,0.627039627,5.160839161,2.972027972,0.267288267,5.518259518,0.038850039,0.51048951,0.832167832,2.940947941,0.428127428,4.616161616,0.958041958,2574,9344,3.63014763,unsucc
1.67611336,6.153846154,0.434547908,5.825910931,2.10391363,0.234817814,5.534412955,0.068825911,0.520917679,0.881241565,3.01754386,0.214574899,4.740890688,0.962213225,1482,5678,3.831309042,unsucc
1.501272265,4.498727735,0.494910941,4.25826972,2.297709924,0.155216285,4.148854962,0.029262087,0.450381679,0.716284987,2.41475827,0.161577608,3.428753181,0.851145038,1572,4388,2.791348601,unsucc
0.998766954,3.639950678,0.47595561,3.642416769,1.474722565,0.163995068,3.824907522,0.025893958,0.277435265,0.537607891,1.667077682,0.181257707,3.358816276,0.618988903,1622,4428,2.729963009,unsucc
1.552845528,5.043360434,0.506775068,4.467479675,2.521680217,0.147696477,5.350948509,0.033875339,0.384823848,0.680216802,2.212737127,0.220867209,4.707317073,0.979674797,1476,5322,3.605691057,unsucc
4.293478261,11.18478261,0.905797101,10.04710145,5.887681159,0.528985507,8.27173913,0.028985507,1.086956522,1.894927536,5.648550725,0.572463768,6.692028986,1.789855072,552,3246,5.880434783,unsucc
1.708260105,6.16168717,0.69771529,6.833040422,2.724077329,0.23198594,5.500878735,0.010544815,0.585237258,1.272407733,3.393673111,0.281195079,4.648506151,1.246045694,569,2367,4.159929701,succ
1.713924051,6.850632911,0.95443038,8.108860759,3.832911392,0.205063291,6.810126582,0.012658228,0.837974684,1.13164557,3.875949367,0.151898734,5.660759494,1.582278481,395,1992,5.043037975,succ
1.920277296,7.121317158,0.889081456,7.45407279,3.034662045,0.266897747,6.116117851,0.010398614,0.682842288,1.051993068,3.381282496,0.258232236,5.100519931,1.17677643,577,2539,4.40034662,succ
1.090792839,3.937340153,0.470588235,3.592071611,1.589514066,0.152173913,3.721227621,0.008951407,0.268542199,0.740409207,1.927109974,0.172634271,3.286445013,0.650895141,782,2010,2.570332481,succ
2.10625,5.496875,0.74375,6.1,2.75,0.24375,8.403125,0.225,0.371875,2.05625,2.315625,0.275,7.553125,0.95,320,1183,3.696875,succ
1.424242424,5.253333333,0.52969697,4.543030303,1.739393939,0.180606061,6.185454545,0.010909091,0.351515152,0.745454545,2.490909091,0.232727273,5.530909091,0.888484848,1650,5882,3.564848485,succ
1.155348837,3.869767442,0.451162791,4.229767442,1.921860465,0.158139535,3.680930233,0.015813953,0.405581395,0.640930233,2.073488372,0.145116279,3.146976744,0.823255814,1075,2543,2.365581395,succ
1.316120907,4.652392947,0.528967254,4.910579345,1.965994962,0.20906801,4.646095718,0.028967254,0.481108312,0.90302267,2.147355164,0.151133501,3.955919395,0.770780856,794,2432,3.062972292,succ
1.096722622,3.909672262,0.534772182,4.024780176,1.42206235,0.195843325,4.35891287,0.007194245,0.244604317,0.600319744,1.96882494,0.159872102,3.882494005,0.854516387,1251,3927,3.139088729,succ
1.560747664,5.341789052,0.55540721,5.204272363,2.343124166,0.185580774,4.870493992,0.012016021,0.435246996,0.795727637,2.604806409,0.194926569,4.244325768,1.064085447,749,2571,3.432576769,succ
2.797752809,5.325842697,0.352059925,4.996254682,2.915730337,0.222846442,5.488764045,0.041198502,0.280898876,0.732209738,2.88576779,0.280898876,4.838951311,1.06741573,534,2088,3.91011236,succ
2.67413442,6.906313646,0.3299389,7.179226069,3.818737271,0.205702648,6.307535642,0.00203666,0.729124236,1.305498982,3.682281059,0.33401222,5.087576375,1.289205703,491,2154,4.386965377,succ
1.639065817,5.535031847,0.93418259,5.225053079,2.787685775,0.263269639,5.496815287,0.027600849,0.348195329,0.685774947,2.874734607,0.348195329,4.91507431,0.968152866,471,1739,3.692144374,succ
1.508214677,5.178532311,0.475355969,4.691128149,2.007667032,0.102957284,4.732749179,0.008762322,0.38992333,0.748083242,2.397590361,0.237677985,4.066812705,0.840087623,913,3143,3.442497262,succ
1.719298246,7.078947368,0.450877193,8.519298246,3.580701754,0.331578947,6.10877193,0.010526316,0.738596491,1.268421053,3.384210526,0.394736842,4.975438596,1.556140351,570,2425,4.254385965,succ
1.726239669,3.798553719,0.541322314,3.627066116,1.923553719,0.208677686,4.284090909,0.026859504,0.226239669,0.520661157,2.132231405,0.147727273,3.83161157,0.652892562,968,2906,3.002066116,succ
1.153982301,3.476106195,0.430088496,2.897345133,1.62300885,0.116814159,3.154867257,0.028318584,0.230973451,0.439823009,1.569911504,0.12300885,2.830973451,0.401769912,1130,2527,2.236283186,succ
2.240540541,8.348648649,1.651351351,9.491891892,3.197297297,0.394594595,8.637837838,0.024324324,0.564864865,1.175675676,3.902702703,0.489189189,7.52972973,1.8,370,2266,6.124324324,succ
2.019877676,7.235474006,0.278287462,6.737003058,3.107033639,0.296636086,6.374617737,0.016819572,0.516819572,1.077981651,3.808868502,0.304281346,5.547400612,1.154434251,654,2796,4.275229358,succ
1.470219436,4.926332288,0.840125392,5.043887147,2.239811912,0.178683386,4.562695925,0.009404389,0.315047022,0.932601881,2.253918495,0.184952978,4.076802508,0.946708464,638,2223,3.484326019,succ
2.830578512,9.628099174,0.524793388,9.636363636,4.890495868,0.452479339,6.70661157,0.07231405,0.791322314,1.588842975,4.679752066,0.33677686,5.547520661,1.91322314,484,2287,4.725206612,succ
1.244565217,5.394021739,0.910326087,5.364130435,2.051630435,0.201086957,5.120923913,0.012228261,0.476902174,0.898097826,2.517663043,0.336956522,4.418478261,0.754076087,736,2573,3.495923913,succ
1.916839917,7.958419958,0.582120582,6.88981289,3.22037422,0.365904366,6.415800416,0.029106029,0.681912682,1.197505198,3.586278586,0.35966736,5.428274428,1.584199584,481,2303,4.787941788,succ
1.965098634,6.540212443,0.810318665,6.705614568,2.990895296,0.367223065,5.432473445,0.036418816,0.602427921,0.857359636,3.899848255,0.224582701,4.62215478,1.145675266,659,2672,4.054628225,succ
1.105504587,4.990825688,0.493883792,5.096330275,2.600917431,0.189602446,4.217125382,0.009174312,0.467889908,0.535168196,2.111620795,0.143730887,3.562691131,0.949541284,654,2015,3.081039755,succ
1.103053435,5.863867684,0.679389313,5.276081425,2.164122137,0.142493639,5.573791349,0.012722646,0.390585242,1.18956743,2.296437659,0.221374046,4.965648855,1.184478372,786,3183,4.049618321,succ
1.603618421,5.350328947,0.922697368,5.175986842,2.541118421,0.154605263,4.891447368,0.018092105,0.386513158,0.626644737,2.662828947,0.233552632,4.131578947,1.011513158,608,2125,3.495065789,succ
1.13459268,4.409681228,0.961038961,4.373081464,1.697756789,0.159386068,4.548996458,0.020070838,0.371900826,0.649350649,2.158205431,0.233766234,4.092089728,0.589138135,847,2912,3.438016529,succ
1.265734266,4.432567433,0.482517483,4.251748252,1.885114885,0.181818182,4.080919081,0.025974026,0.347652348,0.584415584,2.017982018,0.208791209,3.518481518,0.754245754,1001,2907,2.904095904,succ
1.749146758,6.537542662,0.78668942,6.909556314,2.914675768,0.344709898,6.133105802,0.010238908,0.484641638,1.23890785,3.645051195,0.329351536,5.281569966,1.329351536,586,2312,3.945392491,succ
1.723735409,5.928015564,0.484435798,5.976653696,2.840466926,0.293774319,5.070038911,0.015564202,0.535019455,0.750972763,3.317120623,0.26848249,4.284046693,1.173151751,514,1848,3.595330739,succ
1.676470588,7.989495798,0.886554622,8.138655462,3.411764706,0.31302521,6.029411765,0.016806723,0.890756303,1.302521008,4.088235294,0.224789916,4.894957983,1.380252101,476,2069,4.346638655,succ
2.009259259,6.077160494,0.199074074,5.344135802,2.550925926,0.149691358,5.311728395,0.013888889,0.337962963,0.807098765,2.936728395,0.25154321,4.728395062,1.265432099,648,2392,3.691358025,succ
1.331989247,4.97311828,0.725806452,5.587365591,2.176075269,0.202956989,4.548387097,0.037634409,0.495967742,0.872311828,2.38844086,0.264784946,3.77688172,0.924731183,744,2199,2.955645161,succ
1.581395349,5.330948122,0.851520572,5.13059034,2.223613596,0.211091234,4.606440072,0.007155635,0.440071556,0.933810376,2.699463327,0.15921288,3.908765653,0.688729875,559,1729,3.093023256,succ
1.810457516,5.729847495,0.572984749,6.217864924,3.444444444,0.189542484,6.235294118,0.065359477,0.577342048,0.925925926,3.1416122,0.254901961,5.274509804,1.435729847,459,1841,4.010893246,succ
1.707124011,6.266490765,0.569920844,6.255936675,2.886543536,0.2823219,5.704485488,0.015831135,0.614775726,0.905013193,3.873350923,0.295514512,4.899736148,1.131926121,379,1511,3.986807388,succ
1.881646655,5.320754717,0.540308748,4.075471698,2.473413379,0.343053173,4.061749571,0.036020583,0.344768439,0.615780446,2.571183533,0.217838765,3.439108062,1.039451115,583,1626,2.789022298,succ
0.887804878,3.095121951,0.565853659,3.358536585,1.164634146,0.157317073,3.463414634,0.015853659,0.192682927,0.492682927,1.407317073,0.218292683,3.115853659,0.540243902,820,1992,2.429268293,succ
1.592931937,4.634816754,0.931937173,4.25,1.517015707,0.181937173,5.253926702,0.035340314,0.247382199,0.702879581,1.795811518,0.163612565,4.714659686,0.612565445,764,2420,3.167539267,succ
1.654646325,4.109570042,0.567267684,3.828016644,2.155339806,0.171983356,3.846047157,0.027739251,0.278779473,0.687933426,1.891816921,0.184466019,3.343966713,0.785020804,721,1991,2.761442441,succ
1.587378641,5.263349515,0.384708738,3.69538835,1.958737864,0.211165049,4.535194175,0.036407767,0.280339806,0.633495146,2.519417476,0.197815534,4.072815534,0.922330097,824,2816,3.417475728,succ
1.679738562,5.28540305,0.612200436,5.270152505,2.65577342,0.215686275,4.989106754,0.002178649,0.453159041,0.91503268,2.919389978,0.274509804,4.11328976,1.089324619,459,1659,3.614379085,succ
2.03219697,5.753787879,0.482954545,5.384469697,2.929924242,0.232954545,5.520833333,0.024621212,0.479166667,0.708333333,3.047348485,0.206439394,4.607954545,0.996212121,528,1709,3.236742424,succ
1.504098361,6.096311475,0.739754098,5.924180328,2.928278689,0.147540984,5.413934426,0.012295082,0.56352459,1.12704918,3.264344262,0.209016393,4.594262295,1.262295082,488,1964,4.024590164,succ
1.270205066,5.938480097,0.557297949,5.779252111,2.330518697,0.260554885,5.273823884,0.016887817,0.553679131,0.954161641,3.006031363,0.248492159,4.453558504,1.079613993,829,3150,3.799758745,succ
1.346938776,4.916909621,1.193877551,4.319241983,1.316326531,0.212827988,4.430029155,0.016034985,0.309037901,0.513119534,2.413994169,0.241982507,3.82361516,0.679300292,686,2040,2.973760933,succ
2.534042553,8.034042553,0.770212766,8.227659574,3.94893617,0.353191489,6.944680851,0.034042553,0.582978723,1.246808511,4.144680851,0.425531915,5.923404255,1.536170213,470,2277,4.844680851,succ
1.354489164,6.886996904,1.543343653,7.411764706,2.724458204,0.150154799,6.332817337,0.001547988,0.568111455,0.86377709,3.222910217,0.326625387,5.39628483,1.164086687,646,2786,4.312693498,succ
1.733452594,6.200357782,0.815742397,4.853309481,2.118067979,0.216457961,5.327370304,0.017889088,0.416815742,0.890876565,2.996422182,0.162790698,4.407871199,0.703041145,559,2068,3.699463327,succ
1.283464567,5.083239595,0.512935883,4.72215973,2.102362205,0.142857143,4.947131609,0.01912261,0.424071991,0.608548931,2.83352081,0.290213723,4.266591676,1.011248594,889,3350,3.768278965,succ
1.742474916,6.663879599,0.590301003,6.698996656,3.632107023,0.183946488,5.551839465,0.005016722,0.643812709,1.158862876,3.016722408,0.142140468,4.553511706,1.165551839,598,2316,3.872909699,succ
1.746296296,5.794444444,0.796296296,5.17037037,2.87962963,0.233333333,4.761111111,0.014814815,0.518518519,0.824074074,3.057407407,0.140740741,3.853703704,0.874074074,540,1710,3.166666667,succ
2.048469388,6.724489796,0.255102041,6.892857143,3.375,0.367346939,5.846938776,0.020408163,0.543367347,1.145408163,3.87755102,0.37755102,4.93622449,1.339285714,392,1787,4.558673469,succ
1.33366435,3.945382324,0.522343595,3.625620655,1.536246276,0.114200596,4.293942403,0.019860973,0.235352532,0.618669315,2.284011917,0.322740814,3.867924528,0.747765641,1007,3134,3.112214499,succ
1.546035806,4.869565217,0.130434783,4.164961637,1.971867008,0.139386189,4.406649616,0.015345269,0.427109974,0.645780051,2.221227621,0.147058824,3.814578005,0.579283887,782,2563,3.277493606,succ
3.085158151,12.53527981,1.476885645,10.9270073,3.909975669,0.372262774,8.262773723,0.00486618,0.919708029,1.257907543,6.469586375,0.489051095,6.773722628,2.0486618,411,2431,5.914841849,succ
1.358108108,5.033783784,0.643018018,5.088963964,2.109234234,0.217342342,4.501126126,0.015765766,0.439189189,1.166666667,2.274774775,0.162162162,3.943693694,0.798423423,888,2903,3.269144144,succ
2.134268537,6.517034068,0.446893788,5.513026052,3.034068136,0.294589178,5.228456914,0.004008016,0.492985972,0.857715431,3.533066132,0.256513026,4.49498998,1.318637275,499,1827,3.661322645,succ
1.40771028,4.153037383,0.362149533,3.939252336,1.835280374,0.151869159,4.198598131,0.017523364,0.33411215,0.519859813,2.176401869,0.143691589,3.557242991,0.723130841,856,2358,2.754672897,succ
