@relation pima_diabetes
@attribute '规则1' numeric
@attribute '规则2' numeric
@attribute '规则3' numeric
@attribute '规则4' numeric
@attribute '规则5' numeric
@attribute '规则6' numeric
@attribute '规则7' numeric
@attribute '规则8' numeric
@attribute '规则9' numeric
@attribute '规则10' numeric
@attribute '规则11' numeric
@attribute '规则12' numeric
@attribute '规则13' numeric
@attribute '规则14' numeric
@attribute '规则15' numeric
@attribute '规则16' numeric
@attribute '规则17' numeric
@attribute '规则18' numeric
@attribute 'class' { unsucc, succ}
@data
0.053424,0.050267,0.044682,0.033997,0.026348,0.028048,0.024041,0.029626,0.020884,0.022341,0.021977,0.015784,0.016756,0.012627,0.01457,0.014085,0.010685,0.013963,succ
0.069519,0.047059,0.047415,0.040285,0.028164,0.024242,0.026916,0.026381,0.03066,0.021034,0.025847,0.017291,0.013725,0.017647,0.016934,0.014082,0.006595,0.011586,succ
0.057465,0.046636,0.046347,0.029021,0.028877,0.030032,0.02801,0.027577,0.020358,0.020069,0.027144,0.018914,0.017182,0.015449,0.016604,0.018192,0.011406,0.009385,succ
0.048258,0.055769,0.051294,0.037073,0.03148,0.032119,0.020454,0.018856,0.021892,0.021892,0.016299,0.012464,0.018856,0.016299,0.012144,0.013742,0.013423,0.013902,succ
0.055148,0.051904,0.049982,0.035444,0.027514,0.033642,0.020545,0.026793,0.020906,0.023309,0.024871,0.01598,0.01622,0.015259,0.012495,0.013457,0.006007,0.011054,succ
0.041003,0.047044,0.038807,0.028373,0.027457,0.031668,0.022515,0.017573,0.015376,0.022698,0.016841,0.019586,0.024529,0.01501,0.015925,0.017024,0.003661,0.011715,succ
0.048349,0.055282,0.054187,0.031928,0.030104,0.037402,0.022624,0.025908,0.020252,0.02609,0.022624,0.01788,0.023171,0.014231,0.019704,0.013319,0.001824,0.009852,succ
0.053381,0.043044,0.04423,0.035079,0.027284,0.024403,0.022539,0.024911,0.024572,0.023725,0.023894,0.020336,0.014913,0.017455,0.013388,0.013388,0.014574,0.015252,succ
0.069943,0.056906,0.057941,0.037765,0.018107,0.02566,0.018107,0.030626,0.028867,0.022038,0.025142,0.012726,0.011485,0.011381,0.012002,0.01583,0.009726,0.014692,succ
0.072774,0.046839,0.051355,0.041806,0.039226,0.020645,0.034581,0.032258,0.028645,0.020129,0.026323,0.020387,0.018065,0.021161,0.025032,0.013935,0.012387,0.012903,unsucc
0.060274,0.04347,0.046393,0.030502,0.032877,0.022831,0.030685,0.026119,0.019909,0.018265,0.023379,0.018447,0.019178,0.019909,0.017169,0.013516,0.008037,0.007671,succ
0.056988,0.057385,0.055666,0.033585,0.024858,0.040725,0.020891,0.024461,0.025255,0.026312,0.020891,0.018379,0.016131,0.016131,0.014148,0.00952,0.008198,0.014941,succ
0.055409,0.044855,0.04145,0.040429,0.039493,0.017533,0.026215,0.02647,0.023406,0.021619,0.022725,0.017193,0.016257,0.022981,0.016852,0.010299,0.010809,0.010724,succ
0.060077,0.060559,0.052853,0.032627,0.00012,0.034433,0.00012,0.017216,0.025885,0.023236,0.014568,0.00012,0.00012,0.00012,0.00012,0.016735,0.008789,0.013966,succ
0.051428,0.050859,0.043614,0.035801,0.035374,0.032533,0.028555,0.019605,0.022588,0.02131,0.015911,0.022162,0.020457,0.019463,0.020457,0.01648,0.004688,0.011081,succ
0.058543,0.066928,0.061466,0.030925,0.027464,0.042003,0.025156,0.027771,0.023309,0.020925,0.019463,0.023002,0.020925,0.015386,0.012078,0.012693,0.000846,0.014463,unsucc
0.056999,0.056247,0.050343,0.023293,0.025977,0.034135,0.026191,0.021254,0.019322,0.017282,0.016101,0.022005,0.01696,0.011808,0.009875,0.011271,0.018248,0.010842,succ
0.062509,0.043972,0.042391,0.032763,0.033913,0.021986,0.026009,0.033482,0.024572,0.01983,0.03535,0.014226,0.019112,0.015519,0.018106,0.014082,0.004455,0.00934,unsucc
0.065754,0.052071,0.050931,0.032687,0.031167,0.032497,0.026226,0.026796,0.027176,0.020715,0.024135,0.015773,0.018434,0.015393,0.017294,0.011783,0.009692,0.011973,succ
0.055786,0.000109,0.000109,0.031612,0.028003,0.000109,0.024721,0.023299,0.02319,0.000109,0.016845,0.000109,0.000109,0.014329,0.015095,0.015314,0.000109,0.000109,succ
0.049756,0.046324,0.044477,0.032863,0.036558,0.026,0.027188,0.020985,0.020457,0.021776,0.019665,0.022964,0.021908,0.016233,0.017421,0.011878,0.009898,0.010426,succ
0.045209,0.054575,0.04611,0.03062,0.036744,0.042867,0.025216,0.020713,0.01531,0.020353,0.018732,0.023595,0.020173,0.021794,0.01513,0.014229,0.005043,0.010627,succ
0.046687,0.049735,0.049254,0.033371,0.029039,0.038665,0.025349,0.00016,0.020536,0.022622,0.00016,0.021338,0.017167,0.015562,0.012354,0.014118,0.008824,0.012674,succ
0.068583,0.056906,0.047668,0.02764,0.029636,0.035622,0.023575,0.023058,0.023132,0.017885,0.019511,0.016628,0.018402,0.013968,0.011529,0.015076,0.008573,0.01116,succ
0.051852,0.0625,0.054012,0.032099,0.033642,0.040278,0.028549,0.020525,0.022531,0.025463,0.016975,0.021759,0.019753,0.020988,0.015432,0.009105,0.012037,0.019136,succ
0.059114,0.052729,0.048404,0.036457,0.027188,0.035839,0.019773,0.019156,0.025541,0.024511,0.014418,0.01483,0.017508,0.010917,0.013182,0.012152,0.015654,0.01483,succ
0.049591,0.055556,0.047546,0.026414,0.029652,0.034765,0.02863,0.01653,0.023177,0.023858,0.013633,0.024199,0.021984,0.014315,0.02045,0.013122,0.011929,0.013974,succ
0.054482,0.048851,0.048851,0.038959,0.031654,0.028306,0.01948,0.023436,0.024349,0.026176,0.023893,0.017045,0.017045,0.019023,0.013849,0.012479,0.007305,0.015523,succ
0.000104,0.000104,0.000104,0.000104,0.000104,0.026236,0.000104,0.000104,0.000104,0.022176,0.000104,0.017595,0.017283,0.018532,0.015409,0.000104,0.000104,0.015513,succ
0.059368,0.05399,0.048505,0.03205,0.000108,0.03248,0.000108,0.026457,0.02194,0.019574,0.022586,0.000108,0.000108,0.000108,0.000108,0.014197,0.002904,0.010217,succ
0.00016,0.00016,0.00016,0.00016,0.00016,0.025329,0.00016,0.00016,0.00016,0.018275,0.00016,0.01539,0.014267,0.016993,0.014909,0.00016,0.00016,0.014267,succ
0.04918,0.000144,0.000144,0.037245,0.031061,0.000144,0.024159,0.030486,0.023008,0.000144,0.028904,0.000144,0.000144,0.019269,0.017975,0.010354,0.000144,0.000144,succ
0.069315,0.052578,0.050211,0.035165,0.030093,0.024683,0.029924,0.029924,0.027895,0.019611,0.028233,0.014708,0.015046,0.01437,0.015554,0.012849,0.008453,0.01268,succ
0.061598,0.045935,0.045231,0.038191,0.033263,0.020943,0.028335,0.027279,0.029391,0.019535,0.020415,0.016719,0.015136,0.020239,0.021119,0.010912,0.009504,0.011968,succ
0.068788,0.0518,0.050604,0.034574,0.027276,0.02584,0.021653,0.033377,0.02285,0.022132,0.028353,0.014834,0.015791,0.014236,0.014595,0.010408,0.012202,0.012801,succ
0.051345,0.051997,0.046618,0.039283,0.034067,0.028525,0.023635,0.019723,0.01956,0.022331,0.014833,0.017604,0.020375,0.018582,0.014344,0.015974,0.011084,0.011736,succ
0.039782,0.055547,0.048917,0.026816,0.030499,0.043171,0.024164,0.017681,0.013997,0.021364,0.015323,0.026521,0.024311,0.015765,0.01606,0.013555,0.006483,0.011935,succ
0.058784,0.000112,0.000112,0.033479,0.033479,0.000112,0.024969,0.023626,0.023626,0.000112,0.019931,0.000112,0.000112,0.017243,0.012765,0.013212,0.000112,0.000112,succ
0.000146,0.000146,0.000146,0.000146,0.000146,0.026316,0.000146,0.000146,0.000146,0.023099,0.000146,0.014181,0.016228,0.015351,0.013596,0.000146,0.000146,0.014474,succ
0.04835,0.061412,0.056141,0.026123,0.028185,0.05385,0.023831,0.015353,0.020623,0.026352,0.015811,0.022686,0.023373,0.013061,0.011916,0.014665,0.001833,0.012832,succ
0.050963,0.046273,0.047794,0.036765,0.027637,0.029665,0.023707,0.024468,0.026876,0.0232,0.019397,0.01572,0.018636,0.015974,0.016481,0.010903,0.016988,0.013311,succ
0.057687,0.058768,0.052207,0.026536,0.028411,0.047015,0.024661,0.02668,0.017883,0.017594,0.021344,0.01846,0.016152,0.013556,0.010816,0.013124,0.01096,0.013124,unsucc
0.049066,0.040516,0.041831,0.044199,0.029597,0.018942,0.021047,0.027493,0.026967,0.025914,0.022889,0.01447,0.013418,0.021442,0.020126,0.012234,0.00684,0.011971,succ
0.069871,0.057388,0.049748,0.038942,0.023849,0.03093,0.017701,0.020682,0.026272,0.026831,0.018632,0.011925,0.013602,0.014906,0.009503,0.012297,0.008944,0.019564,succ
0.054545,0.045105,0.046503,0.038112,0.028322,0.027972,0.01993,0.023077,0.023427,0.023077,0.014336,0.016783,0.016434,0.016084,0.018881,0.011888,0.01014,0.01014,succ
0.053426,0.057545,0.049537,0.043359,0.030775,0.030889,0.021622,0.020593,0.026198,0.024482,0.016932,0.015101,0.016474,0.015444,0.015559,0.013385,0.006635,0.017046,succ
0.053528,0.04293,0.042393,0.037161,0.030319,0.021063,0.026026,0.028978,0.026295,0.021733,0.023746,0.017843,0.014757,0.01905,0.021197,0.012074,0.004159,0.010732,succ
0.000126,0.000126,0.000126,0.000126,0.000126,0.026237,0.000126,0.000126,0.000126,0.024228,0.000126,0.018202,0.014938,0.020587,0.019081,0.000126,0.000126,0.013432,succ
0.061609,0.057094,0.057094,0.034116,0.029601,0.031808,0.025186,0.024684,0.023881,0.020871,0.023279,0.018964,0.020771,0.015553,0.014349,0.013747,0.007024,0.013145,succ
0.000178,0.000178,0.000178,0.000178,0.000178,0.035587,0.000178,0.000178,0.000178,0.027224,0.000178,0.017794,0.019573,0.016192,0.019039,0.000178,0.000178,0.011744,succ
0.056662,0.048856,0.046837,0.029071,0.028668,0.022746,0.023822,0.028129,0.023419,0.017362,0.025303,0.013728,0.015612,0.014401,0.01467,0.013728,0.013863,0.013459,succ
0.066489,0.046328,0.049933,0.03765,0.028571,0.023899,0.024967,0.024566,0.024833,0.017089,0.024833,0.016822,0.015888,0.018024,0.017757,0.013618,0.007076,0.013885,succ
0.046673,0.046673,0.0439,0.031269,0.000154,0.033426,0.000154,0.022335,0.022181,0.023722,0.018946,0.000154,0.000154,0.000154,0.000154,0.014325,0.00801,0.010783,succ
0.0653,0.053212,0.047997,0.032354,0.028087,0.02228,0.024769,0.028087,0.024769,0.019673,0.02311,0.017184,0.01671,0.012918,0.013747,0.011733,0.014932,0.013273,succ
0.04864,0.000169,0.000169,0.039183,0.026178,0.000169,0.021449,0.021787,0.01976,0.000169,0.017058,0.000169,0.000169,0.017565,0.016045,0.010809,0.000169,0.000169,succ
0.064717,0.050591,0.053876,0.029402,0.031045,0.031702,0.026281,0.024146,0.021025,0.020696,0.02431,0.015112,0.020368,0.015112,0.015276,0.011827,0.013962,0.011334,succ
0.058794,0.061028,0.057474,0.030361,0.028331,0.043562,0.022847,0.017364,0.02305,0.019903,0.018176,0.020309,0.019801,0.01381,0.016247,0.013099,0.009647,0.012287,succ
0.044432,0.039933,0.039792,0.037542,0.030231,0.021794,0.022075,0.027278,0.021513,0.022357,0.024466,0.016451,0.01392,0.01842,0.018982,0.015607,0.002672,0.01153,succ
0.057163,0.059311,0.051948,0.031496,0.030678,0.032621,0.023213,0.000102,0.018816,0.020145,0.000102,0.021577,0.019941,0.017077,0.015441,0.015441,0.006647,0.011453,succ
0.053003,0.055242,0.051012,0.028699,0.026709,0.035833,0.02082,0.019161,0.021566,0.021317,0.01634,0.01493,0.015926,0.012525,0.01211,0.015096,0.009622,0.012027,succ
0.064376,0.058128,0.053918,0.029879,0.027434,0.035312,0.023496,0.021594,0.020101,0.022817,0.017248,0.016569,0.015075,0.016434,0.012902,0.013174,0.01168,0.012495,succ
0.056994,0.05818,0.058362,0.026993,0.02681,0.038483,0.021886,0.020062,0.021339,0.021886,0.018238,0.020427,0.021703,0.011672,0.012584,0.013679,0.006748,0.010578,unsucc
0.057483,0.057063,0.048531,0.031888,0.026434,0.031049,0.022238,0.027133,0.024476,0.017483,0.020979,0.016923,0.018322,0.017483,0.016503,0.015385,0.008671,0.011329,succ
0.067718,0.056926,0.052894,0.031902,0.032614,0.028582,0.026684,0.02194,0.026447,0.020991,0.021703,0.018027,0.020636,0.014231,0.016485,0.012334,0.005218,0.014113,succ
0.071729,0.062623,0.05828,0.028579,0.023956,0.039087,0.022275,0.019333,0.027319,0.019473,0.018773,0.017092,0.020314,0.009246,0.013029,0.015551,0.003082,0.012328,succ
0.061637,0.055217,0.054254,0.041734,0.024398,0.032905,0.022472,0.019743,0.026645,0.032424,0.018941,0.016212,0.018459,0.014286,0.017335,0.016854,0.007544,0.014286,succ
0.055081,0.048997,0.054752,0.040283,0.035515,0.027951,0.023841,0.024499,0.02121,0.02417,0.020224,0.0171,0.017593,0.019402,0.018415,0.012496,0.007892,0.012167,unsucc
0.054364,0.050748,0.051122,0.029676,0.000125,0.029676,0.000125,0.029052,0.019327,0.021322,0.028304,0.000125,0.000125,0.000125,0.000125,0.015586,0.007606,0.011721,succ
0.057775,0.052601,0.047571,7.20E-05,0.038229,0.027307,0.028313,0.031331,7.20E-05,7.20E-05,0.026444,0.019402,0.018684,7.20E-05,7.20E-05,0.016815,0.002443,7.20E-05,unsucc
0.055153,0.042125,0.041401,0.039809,0.035321,0.019687,0.026491,0.026925,0.024464,0.02128,0.018095,0.016792,0.018095,0.016213,0.018384,0.013028,0.006514,0.011581,succ
0.00013,0.00013,0.00013,0.00013,0.00013,0.035404,0.00013,0.00013,0.00013,0.018934,0.00013,0.022435,0.021009,0.014654,0.015692,0.00013,0.00013,0.011023,succ
0.059762,0.053007,0.049536,0.032648,0.027489,0.030584,0.022422,0.027395,0.021297,0.023173,0.023736,0.016981,0.018763,0.014729,0.014354,0.012665,0.007881,0.01229,succ
0.059237,0.04994,0.046737,0.033796,0.032477,0.0272,0.025818,0.03009,0.02519,0.019662,0.02676,0.015139,0.016961,0.015956,0.01583,0.008732,0.00446,0.009486,unsucc
0.054898,0.000164,0.000164,0.04027,0.02597,0.000164,0.020874,0.019231,0.024326,0.000164,0.01545,0.000164,0.000164,0.016601,0.01545,0.016437,0.000164,0.000164,succ
0.067118,0.053875,0.048909,0.036719,0.031603,0.027389,0.022724,0.026938,0.026185,0.023025,0.023025,0.017457,0.018962,0.015651,0.016102,0.013243,0.012039,0.013394,succ
0.064742,0.056285,0.05191,0.042432,0.0296,0.026393,0.022893,0.019685,0.032371,0.027413,0.015165,0.015165,0.017935,0.016769,0.016185,0.012103,0.008166,0.016331,succ
0.061636,0.052115,0.051213,0.035077,0.029365,0.02736,0.023351,0.02706,0.025556,0.021848,0.023051,0.020245,0.021447,0.014833,0.016837,0.014231,0.005412,0.011525,succ
0.052632,0.045017,0.041678,0.027251,0.025247,0.03019,0.020705,0.02311,0.018034,0.017099,0.017232,0.018434,0.019236,0.014828,0.011622,0.013358,0.011889,0.011488,succ
0.050049,0.048451,0.045376,0.02816,0.032956,0.031112,0.025824,0.029267,0.022627,0.019183,0.026193,0.020167,0.021643,0.016724,0.017831,0.016232,0.003935,0.009961,succ
0.057463,0.049418,0.043241,0.024422,0.031748,0.025284,0.027439,0.02198,0.019394,0.021118,0.016952,0.019537,0.017383,0.01494,0.014797,0.015084,0.007614,0.010631,succ
0.055158,0.049565,0.046147,0.030454,0.039466,0.029677,0.033095,0.023462,0.022374,0.021287,0.018645,0.022374,0.01849,0.01849,0.017402,0.01243,0.011032,0.011653,succ
0.048892,0.048412,0.047813,0.027442,0.031636,0.032475,0.023367,0.018814,0.018334,0.022289,0.019173,0.019173,0.023128,0.013182,0.016058,0.0145,0.009467,0.009826,succ
0.058781,0.057629,0.046967,0.03184,0.034577,0.030255,0.022043,0.017577,0.021179,0.019162,0.012678,0.01945,0.016712,0.017145,0.013687,0.01239,0.015704,0.012678,succ
0.059296,0.053685,0.049737,0.040454,0.033319,0.026115,0.026947,0.023691,0.024591,0.026046,0.021543,0.019327,0.018565,0.017249,0.016209,0.014131,0.008382,0.013092,succ
0.055391,0.060746,0.053545,0.022895,0.037666,0.037482,0.030281,0.01791,0.016248,0.016433,0.016987,0.024926,0.028065,0.014771,0.014032,0.012925,0.00517,0.009232,succ
0.05289,0.059446,0.053933,0.027414,0.026669,0.047974,0.020411,0.012813,0.016687,0.018772,0.011323,0.018325,0.018921,0.012664,0.010131,0.020709,0.00447,0.011621,succ
0.071738,0.053556,0.056153,0.037848,0.030179,0.025974,0.022882,0.020656,0.024242,0.023129,0.020161,0.014224,0.018677,0.012616,0.013482,0.013234,0.009895,0.011503,succ
0.051011,0.044031,0.036871,0.034544,0.025058,0.031144,0.020583,0.030786,0.022194,0.023984,0.016646,0.01414,0.016825,0.013603,0.014856,0.01593,0.01056,0.012708,succ
0.051232,0.0517,0.053667,0.044956,0.027161,0.026506,0.018638,0.023508,0.027536,0.027349,0.021823,0.014798,0.012457,0.018451,0.01152,0.011988,0.005526,0.017233,unsucc
0.056475,0.040325,0.039005,0.034434,0.036872,0.020213,0.030269,0.036262,0.021635,0.020924,0.030675,0.018385,0.017572,0.019909,0.019909,0.01422,0.002235,0.008939,succ
0.059507,0.04209,0.04971,0.042453,0.022496,0.03701,0.018324,0.017598,0.023948,0.025218,0.014695,0.012881,0.016147,0.0127,0.011611,0.012155,0.014151,0.014151,succ
0.071585,0.048678,0.048678,0.030992,0.024928,0.02476,0.028297,0.034361,0.024592,0.017349,0.028971,0.01398,0.010106,0.012633,0.012464,0.015159,0.00859,0.011285,succ
0.060559,0.048622,0.044352,0.036588,0.031638,0.021545,0.024457,0.035423,0.024845,0.022224,0.032512,0.015916,0.016693,0.018148,0.015237,0.013587,0.003397,0.012616,succ
0.056072,0.04466,0.038602,0.034799,0.030854,0.021978,0.02071,0.028318,0.024373,0.020992,0.024514,0.016061,0.01437,0.018879,0.019583,0.013525,0.013243,0.012539,succ
0.054102,0.04952,0.049076,0.037546,0.032373,0.032077,0.024834,0.020399,0.022025,0.023651,0.019512,0.019808,0.020103,0.019808,0.016408,0.012269,0.007095,0.013599,succ
0.056695,0.055452,0.049111,0.000124,0.031456,0.026358,0.025985,0.031705,0.000124,0.000124,0.026358,0.015293,0.015666,0.000124,0.000124,0.017904,0.00833,0.000124,succ
0.064087,0.054817,0.052801,0.036276,0.033051,0.028617,0.025796,0.022975,0.023378,0.021362,0.021362,0.021765,0.023378,0.012898,0.015316,0.00927,0.00927,0.011689,succ
0.057642,0.053623,0.049834,0.028132,0.023309,0.033873,0.01975,0.018946,0.019405,0.01975,0.015961,0.016305,0.013205,0.014123,0.010449,0.018372,0.009301,0.011597,succ
0.072307,0.053555,0.056106,0.034353,0.023852,0.026253,0.016052,0.030003,0.028053,0.025353,0.029103,0.015602,0.012151,0.011251,0.010651,0.011401,0.007351,0.018152,succ
0.062735,0.05015,0.047708,0.000188,0.036439,0.023103,0.02423,0.019346,0.000188,0.000188,0.017656,0.019722,0.019346,0.000188,0.000188,0.01559,0.006386,0.000188,succ
0.063624,0.069156,0.068811,0.031466,0.029276,0.042646,0.025242,0.015214,0.022245,0.022822,0.017059,0.021784,0.022822,0.013601,0.012679,0.018672,0.005878,0.016021,succ
0.057901,0.050339,0.048194,0.035666,0.034989,0.027878,0.024605,0.019752,0.026524,0.021558,0.020316,0.015914,0.016027,0.018736,0.017269,0.013544,0.013093,0.014108,succ
0.051991,0.055297,0.053193,0.036965,0.027648,0.036364,0.018933,0.017431,0.021938,0.0284,0.014125,0.019534,0.021638,0.016228,0.015177,0.010218,0.007814,0.013373,succ
0.040769,0.047692,0.045897,0.028205,0.023077,0.055897,0.018205,0.014359,0.021538,0.02359,0.014615,0.015897,0.013077,0.014359,0.011282,0.015128,0.006667,0.016923,succ
0.046299,0.044518,0.035487,0.035742,0.037268,0.025566,0.028491,0.026202,0.023149,0.023022,0.01679,0.017934,0.021496,0.018825,0.020478,0.012211,0.004706,0.010303,succ
0.053731,0.000139,0.000139,0.033408,0.031459,0.000139,0.02422,0.024081,0.023246,0.000139,0.024081,0.000139,0.000139,0.016147,0.015312,0.012389,0.000139,0.000139,succ
0.047948,0.047692,0.039637,0.000128,0.040915,0.026467,0.029919,0.021608,0.000128,0.000128,0.018412,0.017389,0.018156,0.000128,0.000128,0.012658,0.006777,0.000128,succ
0.053771,0.054037,0.051464,0.032919,0.031056,0.030257,0.021473,0.023869,0.021739,0.024667,0.020763,0.017657,0.019787,0.016238,0.016327,0.012334,0.007897,0.012511,succ
0.060017,0.051833,0.051358,0.030008,0.027162,0.033092,0.024078,0.022654,0.02218,0.018622,0.019689,0.019808,0.019571,0.017317,0.016368,0.01281,0.004863,0.0102,succ
0.062193,0.048837,0.04586,0.034355,0.033068,0.020356,0.031781,0.029447,0.024298,0.01931,0.027034,0.017298,0.015609,0.017379,0.019712,0.016172,0.007643,0.011827,unsucc
0.054695,0.048951,0.048327,0.033591,0.030095,0.033217,0.022103,0.017358,0.022602,0.023851,0.017607,0.018856,0.023851,0.016359,0.019605,0.011613,0.011988,0.013611,succ
0.0573,0.050908,0.048105,0.028706,0.034425,0.033528,0.026127,0.020184,0.015586,0.019063,0.017941,0.023436,0.021417,0.013792,0.016596,0.017156,0.00314,0.009307,succ
0.055491,0.050867,0.055202,0.035838,0.029046,0.028613,0.026156,0.031069,0.022399,0.025723,0.02341,0.01763,0.01604,0.015896,0.014451,0.013006,0.005202,0.013873,succ
0.052023,0.054153,0.049894,0.034226,0.032552,0.028598,0.024034,0.027989,0.021904,0.0216,0.020535,0.016733,0.020383,0.019623,0.016885,0.01004,0.00289,0.011713,succ
0.059785,0.053705,0.045852,0.036352,0.030906,0.028119,0.021659,0.026472,0.020519,0.021786,0.021786,0.017859,0.013806,0.018366,0.011906,0.012793,0.008486,0.013553,succ
0.060837,0.050468,0.052211,0.032667,0.040099,0.02138,0.041292,0.028079,0.022298,0.018627,0.023307,0.025876,0.019728,0.018536,0.018719,0.016242,0.005689,0.009635,succ
0.059034,0.047,0.048463,0.039844,0.036429,0.02846,0.02602,0.02846,0.022117,0.026996,0.027484,0.016425,0.021142,0.023256,0.021792,0.012848,0.00309,0.011547,succ
0.070647,0.051195,0.052066,0.043937,0.025936,0.026323,0.018581,0.031066,0.029227,0.024098,0.024775,0.017613,0.012775,0.015097,0.012,0.015388,0.005807,0.01471,succ
0.070343,0.045871,0.045871,0.039376,5.80E-05,0.020065,5.80E-05,0.035259,0.029402,0.021979,0.029981,5.80E-05,5.80E-05,5.80E-05,5.80E-05,0.008931,0.011018,0.014034,succ
0.055019,0.056649,0.054769,0.027948,0.0287,0.042737,0.019927,0.017045,0.020429,0.027196,0.01529,0.016418,0.020053,0.013661,0.01316,0.013786,0.004512,0.016418,succ
0.066886,0.057174,0.055138,0.032425,0.025063,0.028352,0.0224,0.022556,0.027412,0.024593,0.020833,0.016134,0.012845,0.014254,0.012845,0.014881,0.005326,0.018954,succ
0.059412,0.044353,0.041529,0.040471,0.026,0.021176,0.020118,0.031059,0.024588,0.024471,0.027647,0.014941,0.016235,0.016824,0.016118,0.014471,0.006471,0.010235,succ
0.059299,0.050877,0.047877,0.023881,0.027803,0.033341,0.024919,0.022266,0.019151,0.021112,0.020074,0.019036,0.018459,0.013267,0.017074,0.019958,0.008883,0.011998,succ
0.055879,0.064812,0.058997,0.029667,0.023683,0.031437,0.021829,0.021492,0.020986,0.02402,0.018879,0.017615,0.017699,0.013064,0.014749,0.021155,0.005647,0.010198,unsucc
0.058801,0.053334,0.050092,0.026953,0.033819,0.026508,0.029305,0.026826,0.018371,0.019516,0.026381,0.019198,0.017736,0.015638,0.014494,0.020024,0.009027,0.01087,unsucc
0.049189,0.045864,0.038659,0.030899,0.032562,0.025495,0.026327,0.028682,0.019953,0.019537,0.023001,0.018152,0.017874,0.017459,0.01829,0.015519,0.008037,0.009838,succ
0.041583,0.044464,0.041458,0.033317,0.000125,0.029684,0.000125,0.017535,0.01766,0.023046,0.015782,0.000125,0.000125,0.000125,0.000125,0.01503,0.006012,0.00977,succ
0.060294,0.053682,0.049848,0.038741,0.027767,0.028163,0.021156,0.02142,0.028428,0.026709,0.019701,0.014544,0.015602,0.017982,0.015338,0.013751,0.006347,0.013883,succ
0.065658,0.052496,0.044175,0.029955,0.027231,0.029652,0.023752,0.02587,0.021936,0.023752,0.024054,0.014826,0.016339,0.013464,0.014675,0.015582,0.013011,0.011498,succ
0.077001,0.054439,0.054888,0.03996,0.026041,0.026266,0.022225,0.024357,0.031092,0.022674,0.021102,0.014592,0.013806,0.01549,0.013694,0.009765,0.010888,0.01549,succ
0.078275,0.058143,0.053486,0.028996,0.024189,0.032978,0.021184,0.027644,0.027644,0.019381,0.024489,0.014273,0.011268,0.011869,0.010968,0.017728,0.008564,0.015625,unsucc
0.048802,0.000109,0.000109,0.033551,0.039216,0.000109,0.03878,0.028105,0.020044,0.000109,0.024837,0.000109,0.000109,0.019608,0.017647,0.012636,0.000109,0.000109,unsucc
0.052089,0.050075,0.047056,0.030574,0.033719,0.022647,0.024912,0.031329,0.020382,0.019124,0.028812,0.014721,0.013588,0.013211,0.012456,0.013588,0.012833,0.011072,unsucc
0.067826,0.051302,0.052167,0.033048,0.03002,0.025608,0.028203,0.021974,0.025435,0.022061,0.018773,0.018687,0.019638,0.015399,0.019465,0.015399,0.007613,0.010555,succ
0.055736,0.054611,0.052362,0.041365,0.027493,0.032742,0.01987,0.026243,0.024619,0.028868,0.024119,0.014496,0.016621,0.016871,0.017996,0.015246,0.003499,0.014871,succ
0.066358,0.053355,0.054999,0.035421,0.028097,0.027201,0.022418,0.031983,0.02466,0.019877,0.029144,0.016589,0.013899,0.014945,0.0136,0.016291,0.007174,0.010013,succ
0.056777,0.049695,0.044567,0.033944,0.033578,0.024664,0.02674,0.024298,0.026618,0.021734,0.02442,0.01685,0.01978,0.018071,0.018681,0.016728,0.006838,0.014896,succ
0.069319,0.059077,0.061303,0.037257,0.026421,0.031765,0.028351,0.031171,0.023304,0.021968,0.025828,0.023156,0.022117,0.013507,0.016328,0.013804,0.002375,0.012468,succ
0.048682,0.040233,0.040435,0.032388,0.039429,0.023738,0.02756,0.026554,0.015892,0.022531,0.021123,0.01891,0.02072,0.017904,0.0173,0.012271,0.004426,0.007846,succ
0.055877,0.042338,0.040246,0.037292,0.036308,0.024,0.023138,0.025477,0.021169,0.024123,0.021785,0.014646,0.018092,0.016862,0.017108,0.010215,0.013169,0.013538,succ
0.053004,0.039881,0.035535,0.040818,0.041074,0.018662,0.03187,0.032723,0.02761,0.021815,0.027439,0.020111,0.020281,0.027951,0.026161,0.009118,0.00179,0.01372,unsucc
0.063488,0.048517,0.045883,0.036734,0.027585,0.027308,0.022318,0.025922,0.024813,0.021763,0.021486,0.015941,0.012614,0.018852,0.014278,0.016218,0.013169,0.01109,succ
0.056639,0.049887,0.047449,0.028882,0.030383,0.030195,0.030383,0.015004,0.021193,0.018942,0.015754,0.019692,0.018192,0.017067,0.016504,0.022131,0.008252,0.011065,succ
0.059962,0.00019,0.00019,0.030361,0.021822,0.00019,0.021632,0.020493,0.021442,0.00019,0.017647,0.00019,0.00019,0.013093,0.013283,0.012713,0.00019,0.00019,succ
0.056041,0.052744,0.049448,0.035602,0.024229,0.032965,0.018625,0.026207,0.02324,0.019779,0.019449,0.014505,0.015494,0.017801,0.013516,0.012692,0.004945,0.013516,succ
0.054375,0.05144,0.054375,0.043472,0.029214,0.027397,0.022784,0.030053,0.02572,0.03201,0.022645,0.016774,0.018731,0.016774,0.018591,0.012301,0.005731,0.015795,succ
0.047152,0.039401,0.039659,0.031133,0.037592,0.021444,0.03152,0.027645,0.018602,0.016406,0.022349,0.02377,0.013823,0.023382,0.016665,0.008784,0.015244,0.00943,unsucc
